user_id,gender,location,user_watch_history,preferred_genre,preferred_country
U000145,Female,United States,"[""the girl who sees scents"", ""the greatest love"", ""innocent love"", ""love contract"", ""happy merry ending"", ""kill it"", ""go back couple"", ""what's wrong with secretary kim"", ""crash course in romance"", ""six flying dragons"", ""n no tame ni"", ""our blooming youth""]",Romance,South Korea
U000146,Female,Philippines,"[""stealer: the treasure keeper"", ""joseon attorney: a morality"", ""god's quiz"", ""en of love: love mechanics"", ""hello monster"", ""dr. romantic season 2""]",Psychological,South Korea
U000147,Female,India,"[""another parting"", ""twenty-five twenty-one"", ""weightlifting fairy kim bok joo"", ""bubblegum"", ""descendants of the sun""]",Romance,Taiwan
U000148,Female,United States,"[""the producers"", ""healer""]",Drama,South Korea
U000149,Male,United States,"[""dream high"", ""boy for rent"", ""boku, unmei no hito desu"", ""sotus"", ""cherry blossoms after winter""]",Youth,Japan
U000150,Female,France,"[""l.u.c.a.: the beginning"", ""baby-faced beauty"", ""ingredients"", ""life: senjou no bokura"", ""doctor stranger"", ""sassy go go"", ""beautiful love, wonderful life"", ""witch yoo hee"", ""bad thief, good thief"", ""leh ruk bussaba"", ""how to hate you"", ""hometown cha-cha-cha"", ""fabulous boys""]",Drama,South Korea
U000151,Female,Brazil,"[""a love to kill"", ""my neighbour can't sleep"", ""criminal minds"", ""life is beautiful"", ""put your head on my shoulder"", ""long khong"", ""cheese in the trap"", ""word of honor"", ""graceful family""]",Romance,South Korea
U000152,Female,United States,"[""good morning call"", ""romantic blue"", ""together with me"", ""remarriage and desires"", ""romance is a bonus book""]",Romance,South Korea
U000153,Female,Finland,"[""a thousand days' promise""]",Romance,Japan
U000154,Female,United States,"[""my only one"", ""mr. queen"", ""the penthouse: war in life"", ""witch's love"", ""vincenzo"", ""tharntype season 2: 7 years of love"", ""last minute romance"", ""terius behind me"", ""love by chance"", ""dali and the cocky prince"", ""my love from the star"", ""beloved enemy""]",Life,South Korea
U000155,Female,United Kingdom,"[""the smile has left your eyes"", ""we best love: no. 1 for you special edition"", ""dr. romantic season 2"", ""mask"", ""welcome 2 life"", ""exo next door"", ""two lights: relumino"", ""boys over flowers"", ""my little happiness"", ""koi wa tsuzuku yo doko made mo"", ""arakawa under the bridge""]",Drama,South Korea
U000156,Male,United States,"[""my dearest boss"", ""kill me, heal me"", ""my love from the star"", ""hometown cha-cha-cha"", ""she would never know""]",Comedy,China
U000157,Female,Australia,"[""bachelor's vegetable store"", ""pinocchio"", ""mr. sunshine"", ""you're beautiful"", ""the king in love"", ""love on a rooftop"", ""love rain"", ""heartstrings""]",Action,South Korea
U000158,Female,Ireland,"[""high society"", ""doom at your service"", ""the universe\u2019s star"", ""falling for innocence"", ""the royal gambler"", ""ranma 1/2"", ""tomorrow""]",Comedy,South Korea
U000159,Female,Poland,"[""one dollar lawyer"", ""age of youth season 2""]",Comedy,Philippines
U000160,Female,United States,"[""falling for innocence"", ""sky castle"", ""moon embracing the sun"", ""what's wrong with secretary kim"", ""casting a spell to you"", ""about love"", ""our beloved summer"", ""start-up"", ""sell your haunted house"", ""island"", ""a model family"", ""one ordinary day"", ""coffee prince"", ""my roommate is a gumiho"", ""the glory"", ""scent of a woman"", ""bad guys: city of evil"", ""peach of time"", ""the heirs"", ""legend of two sisters in the chaos""]",Crime,South Korea
U000161,Male,United States,"[""splash splash love"", ""the legend of the blue sea"", ""flower boy next door"", ""full house take 2"", ""eve"", ""naked fireman"", ""the spring day of my life"", ""death note"", ""how to hate you"", ""our beloved summer"", ""the bridal mask"", ""a beautiful mind"", ""love with flaws"", ""haru ga kita"", ""the fabulous"", ""history3: trapped"", ""queen seon duk"", ""jang ok jung"", ""abyss"", ""save the last dance for me""]",Mystery,South Korea
U000162,Female,United States,"[""the king: eternal monarch"", ""mr. queen"", ""dark blue kiss"", ""ruby ruby love"", ""lighter & princess"", ""anone"", ""skip beat!"", ""extraordinary you"", ""twenty-five twenty-one"", ""shut up: flower boy band"", ""38 task force"", ""marriage, not dating"", ""a life"", ""cheese in the trap"", ""octogenarian and the 90s"", ""atashinchi no danshi"", ""xx""]",Drama,South Korea
U000163,Male,Argentina,"[""the beauty inside"", ""mouse"", ""the bride of habaek"", ""madame antoine"", ""birth of a beauty"", ""something in my room"", ""can i step in?"", ""shut up: flower boy band"", ""weightlifting fairy kim bok joo"", ""365: repeat the year""]",Comedy,South Korea
U000164,Female,United Arab Emirates,"[""entertainer""]",Music,South Korea
U000165,Female,Austria,"[""professional single"", ""love all play"", ""ouran high school host club"", ""reply 1988"", ""prime minister and i"", ""still 2gether"", ""the universe\u2019s star"", ""great men academy"", ""papadol!""]",Romance,South Korea
U000166,Female,United States,"[""lost""]",Sports,South Korea
U000167,Female,United Kingdom,"[""put your head on my shoulder"", ""black dog"", ""nobuta wo produce"", ""long time no see"", ""tharntype"", ""go ahead"", ""the beauty inside"", ""forever and ever"", ""my roommate is a gumiho"", ""solomon's perjury"", ""doctor lawyer""]",Drama,South Korea
U000168,Female,Canada,"[""life on mars""]",Drama,South Korea
U000169,Female,United States,"[""attention please 2007"", ""the heirs"", ""skinship""]",Romance,South Korea
U000170,Female,Philippines,"[""cutie pie 2 you"", ""tempted""]",Romance,South Korea
U000171,Male,Iran,"[""hotel del luna"", ""nothing but you"", ""ping pong life"", ""iryu team medical dragon"", ""my assassin girlfriend"", ""good life - arigatou, papa. sayonara"", ""eternal love of dream"", ""a familiar stranger"", ""when we were young"", ""weaving a tale of love"", ""dear prince""]",Wuxia,China
U000172,Female,Canada,"[""dating agency: cyrano"", ""imitation"", ""you're beautiful"", ""avengers social club"", ""radio romance"", ""rakshasa street"", ""partners for justice"", ""boys over flowers"", ""so i married an anti-fan"", ""ma boy"", ""tempted"", ""the fabulous"", ""fight for my way"", ""personal taste"", ""mr. queen: the bamboo forest"", ""alice, the final weapon"", ""mirror of the witch"", ""island part 2"", ""kill it"", ""what's wrong with secretary kim""]",Mystery,South Korea
U000173,Female,United States,"[""doctors"", ""the light in your eyes"", ""hyde, jekyll, me"", ""you're beautiful"", ""flower of evil"", ""twenty again"", ""cheongdamdong alice"", ""you are my spring"", ""watcher"", ""all the liquors"", ""law school""]",Sports,South Korea
U000174,Female,United States,"[""the spies who loved me"", ""city hunter"", ""just you"", ""god's quiz season 4"", ""prodigy healer"", ""squid game"", ""go princess, go!"", ""dramaworld season 2"", ""missing noir m"", ""big dragon"", ""you light up my life again"", ""voice season 3: city of accomplices"", ""a business proposal"", ""love is sweet""]",Romance,South Korea
U000175,Female,India,"[""drama special season 8: if we were a season"", ""eulachacha waikiki season 2"", ""18 again"", ""school 2021"", ""unintentional love story"", ""future"", ""buzzer beat"", ""it's okay to not be okay""]",Romance,Thailand
U000176,Female,United States,"[""introverted boss"", ""panda and hedgehog"", ""le coup de foudre"", ""q10"", ""high society"", ""empress ki""]",Life,South Korea
U000177,Female,United States,"[""just between lovers"", ""personal taste"", ""bad and crazy"", ""sungkyunkwan scandal"", ""i'm not a robot"", ""the master's sun""]",Youth,South Korea
U000178,Female,India,"[""descendants of the sun"", ""when the weather is fine""]",Fantasy,South Korea
U000179,Female,India,"[""dear.m"", ""last minute romance"", ""the penthouse: war in life"", ""oh my venus"", ""strong woman do bong soon"", ""a beauty of revenge"", ""flower of evil"", ""oh my ghost"", ""blueming""]",Thriller,South Korea
U000180,Female,United States,"[""a korean odyssey"", ""itaewon class"", ""3 will be free"", ""the whirlwind girl"", ""my strange hero"", ""1 litre no namida"", ""falling into your smile"", ""let's eat season 3"", ""mr. queen"", ""lady & liar""]",Romance,Japan
U000181,Female,United States,"[""reply 1997"", ""reply 1988""]",Drama,South Korea
U000182,Female,Germany,"[""to be a brave one"", ""the third charm""]",Food,China
U000183,Male,Pakistan,"[""children of nobody"", ""my girl-3""]",Comedy,South Korea
U000184,Male,United Kingdom,"[""you're beautiful"", ""the story of ming lan"", ""lovely writer"", ""war of high school"", ""a year-end medley: extended version""]",Romance,South Korea
U000185,Female,Philippines,"[""the blue whisper: part 2""]",Political,China
U000186,Female,United States,"[""warm time with you"", ""black"", ""forever and ever"", ""link: eat, love, kill"", ""love o2o"", ""hello procurator"", ""beautiful gong shim"", ""unrequited love"", ""you are my hero"", ""my amazing boyfriend"", ""the mysterious class"", ""love in time"", ""moorim school""]",Supernatural,China
U000187,Male,United States,"[""the best of you in my mind"", ""because this is my first life"", ""introverted boss"", ""flower boy next door"", ""you're beautiful"", ""suki na hito ga iru koto"", ""love is more than a word""]",Comedy,China
U000188,Male,United States,"[""the secret life of my secretary"", ""the uncanny counter"", ""love o2o"", ""warm and cozy"", ""good morning call"", ""angel's last mission: love""]",Youth,South Korea
U000189,Female,Netherlands,"[""my love from the star"", ""the legend of the blue sea"", ""vincenzo: special"", ""city hall"", ""my strange hero"", ""38 task force""]",Drama,South Korea
U000190,Female,Brazil,"[""sweet home"", ""the secret message"", ""it's okay to not be okay"", ""twenty-five twenty-one""]",Youth,South Korea
U000191,Female,Israel,"[""gu family book"", ""one the woman"", ""dear.m"", ""nail shop paris"", ""dream high"", ""the legend of the blue sea"", ""the master's sun""]",Wuxia,South Korea
U000192,Female,United Kingdom,"[""sh**ting stars"", ""juvenile justice"", ""a poem a day"", ""the bride of habaek"", ""while you were sleeping"", ""prime minister and i"", ""love class"", ""hospital playlist"", ""oh my venus"", ""my secret romance"", ""my country: the new age"", ""to the beautiful you"", ""boku no ita jikan""]",Life,South Korea
U000193,Male,Germany,"[""orange marmalade"", ""the sword and the brocade"", ""the rise of phoenixes"", ""border town prodigal""]",Horror,China
U000194,Female,United States,"[""descendants of the sun"", ""bad romance""]",Comedy,Taiwan
U000195,Male,Philippines,"[""omukae desu"", ""misaeng: incomplete life"", ""i need romance season 3"", ""koi wa tsuzuku yo doko made mo"", ""shopping king louie""]",Drama,Japan
U000196,Female,Singapore,"[""mr. sunshine"", ""why r u?"", ""introverted boss"", ""the secret life of my secretary"", ""the golden spoon"", ""my lovely sam soon"", ""flower of evil""]",Comedy,South Korea
U000197,Female,United Kingdom,"[""dr. romantic season 2""]",Drama,Thailand
U000198,Female,Philippines,"[""the queen's classroom-1"", ""strangers from hell"", ""personal taste"", ""my girl-3"", ""her private life"", ""ghost doctor"", ""best mistake"", ""lie to me"", ""imaginary cat"", ""run on"", ""tell me what you saw"", ""the scholar who walks the night"", ""special affairs team ten"", ""dr. romantic"", ""the secret life of my secretary"", ""roommates of poongduck 304"", ""class of lies"", ""boys over flowers: f4 after story"", ""miss crow with mr. lizard""]",Melodrama,South Korea
U000199,Female,United States,"[""run on"", ""goblin"", ""the beauty inside"", ""when my love blooms"", ""18 again"", ""love in the moonlight"", ""hotel del luna"", ""gap"", ""the legend of the blue sea"", ""madame antoine"", ""my strange hero"", ""so i married an anti-fan"", ""pride"", ""the love equations"", ""go into your heart"", ""we broke up"", ""2gether"", ""the heirs"", ""lovestruck in the city""]",Romance,China
U000200,Female,Thailand,"[""while you were sleeping"", ""five fingers"", ""water boyy"", ""love under the full moon""]",Romance,South Korea
U000201,Female,Germany,"[""beyond evil"", ""the lover"", ""prison playbook"", ""abyss"", ""my father is strange""]",Romance,South Korea
U000202,Female,Mexico,"[""move to heaven"", ""she would never know"", ""the innocent man"", ""the return of iljimae""]",Military,South Korea
U000203,Female,United States,"[""bargain"", ""me always you"", ""something about 1 percent"", ""kono otoko wa jinsei saidai no ayamachidesu""]",Romance,South Korea
U000204,Female,United Kingdom,"[""kinnporsche"", ""you're beautiful"", ""navillera"", ""a gentleman's dignity"", ""enchant\u00e9"", ""misaeng: incomplete life"", ""gank your heart"", ""moonshine and valentine"", ""doom at your service"", ""entertainer"", ""i am your king"", ""lovestruck in the city"", ""my unfamiliar family"", ""the suspicious housekeeper"", ""until we meet again"", ""start-up"", ""missing you"", ""4 reasons why i hate christmas"", ""love playlist season 2"", ""mr. fox and miss rose""]",Drama,South Korea
U000205,Female,Czech Republic,"[""iljimae"", ""love is sweet"", ""abyss"", ""boys over flowers"", ""history of the salaryman"", ""what's wrong with secretary kim""]",Romance,China
U000206,Prefer not to say,Australia,"[""because this is my first life"", ""thirty but seventeen"", ""two cops"", ""the heirs"", ""the devil judge"", ""hometown cha-cha-cha"", ""the scholar who walks the night"", ""my fairy doctor"", ""our dating sim""]",Law,South Korea
U000207,Female,India,"[""good morning call"", ""dream high season 2"", ""the red sleeve"", ""zettai kareshi special"", ""boku no satsui ga koi wo shita"", ""the king of blaze"", ""truth or dare"", ""love shuffle"", ""scrap teacher"", ""peach of time"", ""orange marmalade"", ""nobuta wo produce""]",Historical,Japan
U000208,Non-binary,Philippines,"[""item"", ""she was pretty"", ""exo next door"", ""run on"", ""together"", ""her private life"", ""melting me softly""]",Horror,South Korea
U000209,Female,Netherlands,"[""eve"", ""the first responders""]",Romance,South Korea
U000210,Female,United States,"[""snowdrop"", ""devilish joy"", ""who are you-1"", ""a business proposal"", ""search: www"", ""where your eyes linger"", ""because this is my first life""]",Law,South Korea
