user_id,ab_group,device_type,account_age_days,prior_whiteboard_sessions,plan_region,num_collaborators,feature_tour_completed,templates_used,ai_suggestions_used,whiteboard_actions_per_session,avg_whiteboard_session_duration_min
U23969,treatment,desktop,142,6,LATAM,4,1,1,2,73,40.63
U17445,treatment,tablet,279,6,APAC,2,1,3,7,104,51.35
U39840,control,mobile,538,4,NA,2,1,1,0,43,22.31
U88903,treatment,tablet,350,6,APAC,1,1,3,8,73,36.05
U99821,control,desktop,395,6,EU,2,1,2,0,85,38.28
U68897,treatment,desktop,587,2,EU,5,0,3,13,120,57.06
U74861,control,desktop,166,1,APAC,3,0,2,0,107,49.78
U54555,treatment,desktop,167,0,APAC,3,1,3,3,141,66.89
U14276,control,desktop,160,2,APAC,3,0,2,0,57,34.42
U79908,control,desktop,575,8,EU,0,1,0,0,133,63.35
U78173,treatment,mobile,578,2,EU,1,0,6,15,22,16.11
U95980,treatment,desktop,350,11,NA,1,1,3,5,117,52.2
U45516,control,desktop,8,3,NA,2,1,3,0,70,34.38
U57776,treatment,desktop,314,6,EU,0,1,6,2,117,61.72
U92131,control,desktop,289,5,EU,3,0,2,0,40,22.45
U44640,control,desktop,267,2,EU,2,1,1,0,93,40.39
U91858,treatment,tablet,599,1,NA,2,0,4,5,61,31.91
U64968,control,mobile,351,4,APAC,3,1,0,0,66,33.53
U70442,control,mobile,424,7,NA,3,0,2,0,47,19.1
U12871,treatment,desktop,184,4,NA,1,1,2,5,103,52.22
U61425,treatment,mobile,597,6,NA,4,1,1,9,42,20.43
U35901,treatment,desktop,637,9,NA,5,1,5,7,92,44.95
U12685,control,tablet,413,10,EU,1,0,3,0,66,32.16
U91233,control,tablet,684,3,APAC,4,1,1,0,55,27.18
U92470,control,mobile,16,8,APAC,3,0,8,0,36,15.49
U79655,control,tablet,606,0,LATAM,1,1,2,0,79,38.12
U60007,treatment,mobile,340,1,EU,3,1,5,8,45,22.76
U14513,treatment,mobile,245,2,APAC,4,0,3,8,54,20.53
U56589,control,mobile,691,6,EU,0,0,1,0,31,10.42
U37423,control,tablet,319,6,NA,0,1,2,0,103,43.37
U97902,treatment,tablet,403,3,EU,1,0,4,11,107,49.14
U24886,control,mobile,112,8,LATAM,1,0,0,0,39,20.93
U26154,control,tablet,145,7,APAC,0,1,5,0,49,21.74
U15456,treatment,desktop,65,1,NA,3,0,5,11,89,39.72
U35491,treatment,desktop,50,7,EU,5,0,2,2,93,37.5
U26948,control,desktop,377,2,NA,0,0,1,0,80,40.92
U87230,treatment,desktop,553,11,EU,0,1,2,5,40,20.26
U18085,control,desktop,82,0,NA,0,0,1,0,109,55.78
U37085,control,desktop,205,1,APAC,4,1,0,0,144,69.87
U87756,control,desktop,116,0,NA,0,1,2,0,29,15.21
U75244,control,desktop,415,2,NA,0,1,3,0,106,55.19
U89052,control,desktop,323,5,NA,0,1,1,0,110,57.66
U29973,treatment,tablet,668,1,APAC,10,0,2,23,63,26.73
U43412,control,desktop,430,0,NA,0,1,6,0,41,19.69
U90756,control,mobile,289,3,EU,1,1,1,0,28,13.91
U71431,control,desktop,517,3,NA,0,1,0,0,98,53.92
U68808,control,mobile,24,0,APAC,2,0,4,0,52,28.48
U28216,control,desktop,205,2,NA,3,1,2,0,76,32.33
U22401,treatment,mobile,400,3,EU,1,1,5,6,66,24.68
U59990,treatment,desktop,471,22,EU,0,1,7,11,112,49.3
U45469,control,tablet,720,2,NA,0,0,2,0,62,21.52
U33884,treatment,mobile,389,1,EU,0,0,3,17,12,7.26
U75428,control,mobile,669,1,EU,2,0,2,0,11,6.74
U96443,treatment,tablet,404,7,EU,1,1,2,4,145,60.42
U38750,treatment,tablet,303,4,EU,5,1,1,5,88,46.38
U47494,treatment,desktop,325,1,NA,3,1,3,4,131,63.38
U51938,control,tablet,365,6,EU,3,1,2,0,44,23.01
U41203,control,desktop,178,6,NA,2,0,3,0,124,50.04
U45408,control,tablet,522,2,EU,3,1,2,0,83,42.27
U52954,treatment,desktop,165,8,APAC,1,1,5,7,106,54.6
U43075,control,tablet,452,7,NA,0,0,2,0,42,19.35
U49050,treatment,desktop,146,3,EU,0,0,4,5,111,56.11
U32918,treatment,desktop,397,4,EU,3,1,4,0,188,72.56
U86914,treatment,desktop,546,12,APAC,0,1,13,4,92,46.33
U10138,control,desktop,396,14,NA,5,0,1,0,68,33.07
U39273,control,desktop,298,2,EU,4,1,5,0,89,47.84
U16457,control,tablet,664,2,NA,0,0,4,0,28,14.74
U68484,treatment,desktop,156,5,NA,6,0,4,7,111,50.66
U59603,treatment,tablet,558,4,APAC,0,1,10,11,118,53.08
U40895,control,tablet,75,3,EU,1,0,1,0,64,32.04
U92693,treatment,tablet,49,7,APAC,1,1,7,6,50,26.84
U59818,control,mobile,455,4,NA,0,1,4,0,62,25.05
U29753,control,desktop,675,4,EU,1,1,7,0,133,69.36
U21857,treatment,desktop,509,2,LATAM,5,1,3,4,53,27.48
U58137,control,desktop,89,8,APAC,2,0,3,0,60,30.45
U63510,treatment,tablet,460,0,NA,1,0,1,4,140,69.27
U56889,treatment,desktop,54,0,NA,0,1,2,5,69,28.98
U36582,control,desktop,86,0,EU,5,0,2,0,142,62.58
U39552,control,desktop,518,7,EU,1,0,2,0,138,71.49
U32132,control,tablet,544,2,APAC,5,0,1,0,57,25.32
U59760,control,desktop,318,1,APAC,8,1,1,0,54,26.72
U76240,treatment,desktop,109,6,APAC,6,0,4,3,156,82.11
U22366,treatment,desktop,252,2,EU,0,0,2,2,90,46.89
U57137,treatment,desktop,72,10,LATAM,8,1,6,7,63,31.12
U14018,control,desktop,218,3,APAC,5,0,0,0,94,41.93
U14954,treatment,tablet,566,4,EU,0,1,6,6,67,33.09
U68749,control,desktop,592,2,NA,6,1,4,0,43,20.35
U50338,control,desktop,244,2,APAC,1,0,0,0,69,33.23
U38684,treatment,tablet,222,3,EU,4,1,4,7,108,57.98
U37986,control,desktop,357,5,EU,0,1,0,0,54,21.24
U73812,treatment,mobile,685,6,LATAM,2,0,1,13,18,7.46
U57323,treatment,desktop,543,4,NA,1,1,3,2,70,34.37
U93179,treatment,desktop,322,0,APAC,1,0,7,12,90,40.47
U38171,control,desktop,270,2,NA,5,0,4,0,75,34.01
U32792,control,mobile,411,6,LATAM,0,0,0,0,30,10.72
U52324,treatment,tablet,656,8,NA,4,0,0,17,38,31.9
U51670,treatment,desktop,522,2,EU,3,0,3,5,80,46.98
U64786,treatment,mobile,21,7,NA,2,0,1,3,65,25.44
U35949,control,tablet,471,5,LATAM,5,0,8,0,50,25.01
U15035,treatment,desktop,382,2,NA,0,0,3,9,87,38.21
U26334,treatment,tablet,31,2,NA,1,1,3,2,84,43.17
U31454,treatment,desktop,380,2,NA,2,0,1,3,118,56.08
U67104,control,desktop,388,5,APAC,2,1,1,0,65,32.64
U79488,treatment,mobile,410,1,NA,0,0,2,12,65,26.07
U86070,treatment,tablet,18,6,NA,2,0,7,2,93,44.04
U67998,treatment,mobile,111,9,LATAM,1,1,1,2,91,36.16
U47329,treatment,desktop,26,2,EU,2,0,4,4,92,38.48
U73890,treatment,desktop,250,1,LATAM,5,0,4,7,61,31.24
U81928,treatment,desktop,259,9,EU,0,1,1,22,173,96.15
U49300,treatment,tablet,592,0,EU,3,1,9,10,34,18.33
U78779,treatment,tablet,517,5,NA,4,1,2,10,150,64.62
U43048,control,desktop,192,2,EU,6,0,0,0,62,33.56
U48816,treatment,desktop,534,9,NA,3,0,5,29,149,64.61
U51057,control,desktop,116,4,NA,10,0,1,0,92,48.28
U27678,treatment,desktop,118,5,NA,1,1,4,10,153,66.61
U65140,treatment,desktop,487,4,EU,1,1,4,5,123,50.78
U18727,control,tablet,164,2,NA,8,1,3,0,63,28.52
U79960,control,desktop,456,0,NA,1,0,8,0,42,16.2
U60875,treatment,mobile,329,3,EU,1,1,2,8,38,13.07
U40943,treatment,tablet,543,2,EU,4,1,5,2,68,33.96
U86876,control,mobile,710,1,EU,3,1,0,0,35,9.88
U32073,treatment,tablet,644,3,NA,5,0,0,10,102,52.16
U80571,treatment,desktop,673,5,LATAM,1,1,3,6,103,50.2
U10917,control,desktop,385,2,NA,2,1,0,0,65,25.65
U23809,treatment,desktop,212,10,EU,0,1,5,6,174,80.09
U17150,control,desktop,504,1,NA,0,0,9,0,57,26.11
U20539,control,mobile,430,8,APAC,0,0,0,0,48,19.39
U96298,control,tablet,601,5,EU,4,1,0,0,60,29.12
U67307,treatment,desktop,577,3,LATAM,1,1,6,4,129,58.19
U76439,treatment,tablet,325,6,APAC,6,0,3,6,69,36.35
U89880,treatment,desktop,305,2,EU,1,0,6,7,123,63.12
U75265,control,desktop,307,8,APAC,2,0,6,0,106,46.15
U49032,treatment,tablet,543,2,APAC,0,0,2,6,67,31.18
U96634,control,desktop,377,2,NA,0,1,1,0,77,40.13
U28814,control,desktop,582,9,NA,5,0,0,0,76,34.26
U50461,treatment,desktop,280,0,EU,3,1,4,6,37,20.67
U62020,control,desktop,550,10,APAC,2,0,3,0,99,40.19
U86547,control,tablet,201,8,EU,6,0,4,0,64,27.45
U42963,treatment,tablet,685,8,LATAM,4,1,3,3,50,25.06
U81541,treatment,desktop,477,1,NA,1,1,6,6,100,41.35
U42842,control,desktop,319,3,NA,1,1,2,0,125,64.1
U24870,control,tablet,295,0,NA,0,0,0,0,34,14.65
U54472,control,desktop,499,4,NA,0,1,4,0,89,40.86
U51688,control,desktop,350,4,EU,0,0,2,0,54,25.88
U39765,control,mobile,196,5,EU,0,1,0,0,16,9.85
U97807,treatment,mobile,637,11,NA,2,0,8,3,77,38.15
U44198,treatment,mobile,423,4,NA,4,0,5,4,35,14.97
U58801,control,mobile,203,5,LATAM,2,1,7,0,72,31.1
U36687,treatment,desktop,716,7,APAC,0,0,5,10,156,68.01
U42368,control,desktop,59,15,LATAM,5,1,1,0,40,22.16
U26133,treatment,desktop,287,5,LATAM,0,0,2,12,57,24.24
U31588,treatment,desktop,274,9,NA,3,0,5,5,95,42.52
U27221,control,desktop,351,2,LATAM,0,1,1,0,54,25.08
U86317,control,mobile,459,1,NA,1,0,7,0,100,39.33
U82145,control,mobile,330,1,EU,3,0,0,0,42,20.88
U48819,treatment,desktop,640,7,NA,1,0,3,7,169,88.44
U58188,treatment,tablet,586,4,APAC,1,1,4,6,69,28.79
U48777,treatment,desktop,108,2,APAC,2,1,4,7,76,37.3
U50794,control,mobile,359,2,APAC,4,1,4,0,46,21.33
U42207,control,tablet,10,3,EU,2,1,0,0,41,16.88
U86310,control,tablet,578,3,APAC,0,0,0,0,57,23.65
U46976,control,tablet,276,3,NA,1,1,2,0,36,16.59
U94714,treatment,desktop,286,3,NA,1,1,2,6,79,33.3
U74572,control,desktop,393,10,LATAM,1,0,2,0,68,28.57
U64715,treatment,mobile,329,0,NA,0,1,3,5,30,14.92
U77776,control,desktop,25,5,NA,7,0,2,0,128,55.85
U77801,treatment,tablet,221,2,EU,0,0,4,2,74,40.36
U33621,control,desktop,215,4,APAC,0,1,3,0,73,32.77
U44291,treatment,desktop,704,15,NA,2,1,2,2,104,44.84
U94251,control,desktop,633,6,NA,0,0,0,0,145,59.67
U17132,control,desktop,324,3,EU,1,0,3,0,67,28.87
U50888,control,desktop,677,0,LATAM,0,1,2,0,56,28.35
U74034,treatment,desktop,594,2,EU,1,0,5,7,51,29.51
U59343,treatment,desktop,436,7,APAC,0,0,6,6,74,36.25
U38542,treatment,tablet,62,6,APAC,2,1,7,5,76,42.87
U42641,treatment,desktop,425,1,NA,0,1,3,15,130,57.53
U63962,treatment,desktop,489,4,EU,2,0,5,6,112,53.22
U82447,control,mobile,427,5,NA,8,1,0,0,38,14.37
U56859,control,desktop,521,6,LATAM,2,0,0,0,86,36.64
U80465,treatment,mobile,495,5,EU,5,1,10,3,87,41.43
U44552,control,desktop,449,5,NA,7,1,1,0,74,31.47
U74192,control,tablet,163,2,APAC,0,1,1,0,35,25.01
U93813,control,mobile,471,7,EU,1,0,8,0,47,17.89
U87647,control,tablet,626,4,NA,1,1,4,0,65,34.31
U59967,control,desktop,147,4,NA,3,1,0,0,152,75.64
U59736,treatment,desktop,526,7,LATAM,2,1,3,4,114,53.72
U85319,treatment,mobile,188,4,APAC,4,0,1,1,58,28.15
U68561,control,tablet,241,6,LATAM,5,0,2,0,107,49.65
U63181,control,tablet,528,6,APAC,3,0,0,0,59,34.03
U66340,treatment,tablet,555,10,NA,1,1,2,1,113,62.4
U91771,treatment,desktop,696,8,EU,4,1,3,10,84,37.92
U69787,treatment,mobile,167,4,NA,1,1,7,8,65,29.29
U64065,treatment,desktop,511,0,APAC,2,0,4,25,40,17.98
U69207,control,tablet,234,4,EU,1,0,0,0,34,17.0
U79965,control,tablet,557,4,EU,0,0,4,0,116,60.29
U25094,control,desktop,386,7,APAC,1,1,2,0,99,51.21
U57675,control,desktop,627,1,NA,4,0,3,0,164,72.98
U65507,treatment,desktop,257,4,APAC,0,1,3,8,120,66.17
U28187,treatment,tablet,296,5,EU,4,1,2,3,69,38.82
U68422,control,tablet,710,2,APAC,0,0,5,0,35,18.44
U31306,control,desktop,206,6,NA,0,0,1,0,74,32.47
U81276,treatment,desktop,246,2,EU,2,0,1,10,101,50.66
U16485,control,desktop,700,2,EU,0,1,2,0,39,21.87
U15001,control,tablet,721,8,NA,0,0,0,0,40,19.47
U60533,treatment,mobile,117,7,NA,0,1,0,3,76,36.49
U86619,control,desktop,72,6,APAC,1,1,1,0,54,25.54
U38586,control,desktop,23,13,EU,4,0,0,0,58,26.79
U37570,treatment,tablet,210,5,NA,2,0,0,6,67,24.2
U33928,control,tablet,700,6,NA,1,0,0,0,79,36.26
U89909,control,desktop,186,15,EU,0,1,10,0,136,66.55
U95606,treatment,desktop,689,2,LATAM,6,1,4,7,89,39.49
U34182,control,desktop,494,0,APAC,1,0,2,0,36,15.28
U13697,treatment,tablet,584,0,NA,3,1,0,10,40,20.36
U30749,control,desktop,581,7,APAC,1,1,2,0,155,63.46
U84586,control,mobile,164,7,NA,0,1,3,0,52,25.43
U37540,treatment,mobile,723,0,NA,0,1,5,5,40,14.97
U82427,treatment,desktop,712,6,NA,4,0,4,4,140,71.97
U28177,treatment,mobile,130,5,EU,0,1,4,1,74,34.36
U14904,control,tablet,244,2,NA,4,1,2,0,63,28.46
U90019,treatment,mobile,31,1,APAC,3,1,3,1,47,22.16
U67107,treatment,mobile,140,13,APAC,0,1,4,9,53,20.06
U48141,treatment,desktop,384,12,APAC,3,1,0,10,70,30.93
U62568,control,desktop,124,4,NA,0,0,0,0,81,34.78
U78501,treatment,desktop,433,8,APAC,0,1,3,15,81,49.88
U69347,treatment,desktop,48,4,LATAM,0,1,6,6,135,56.87
U65464,treatment,desktop,105,3,LATAM,1,0,6,8,87,47.06
U84799,control,desktop,513,0,EU,0,1,1,0,128,62.26
U70955,control,desktop,185,8,APAC,0,1,0,0,57,28.62
U38909,treatment,desktop,225,1,NA,0,1,2,9,64,28.23
U36001,control,tablet,211,5,APAC,6,0,0,0,62,30.44
U55031,treatment,tablet,193,3,APAC,0,1,3,6,46,17.6
U51444,control,desktop,109,8,APAC,1,1,2,0,70,29.97
U83483,control,desktop,632,3,NA,0,0,2,0,50,20.98
U87693,treatment,desktop,463,1,EU,7,0,0,4,61,23.85
U37447,treatment,desktop,312,11,NA,1,1,2,7,132,58.24
U11850,treatment,mobile,587,8,NA,1,1,8,4,61,31.61
U31674,treatment,desktop,174,3,EU,8,1,5,3,90,35.54
U43542,treatment,desktop,307,3,LATAM,12,1,10,13,106,52.88
U76229,treatment,desktop,92,5,NA,3,0,3,8,68,33.19
U40538,control,tablet,220,5,NA,4,1,0,0,47,20.12
U54377,treatment,mobile,350,3,NA,8,0,3,15,90,35.58
U64731,treatment,desktop,153,4,NA,3,1,4,3,150,76.24
U46604,treatment,desktop,145,3,NA,0,0,8,9,32,18.58
U67115,control,desktop,680,11,EU,1,0,4,0,164,64.79
U37135,treatment,desktop,343,1,LATAM,3,1,2,13,69,27.81
U10772,control,mobile,177,8,EU,1,1,0,0,62,27.22
U30303,control,desktop,546,3,EU,2,1,2,0,181,87.32
U18554,treatment,desktop,290,4,NA,1,1,5,6,105,45.72
U85707,control,desktop,151,5,NA,0,1,1,0,64,24.36
U87307,control,desktop,272,4,EU,10,0,2,0,113,50.53
U99511,control,mobile,206,1,NA,2,0,3,0,45,22.68
U96220,treatment,desktop,536,2,EU,0,0,4,7,64,28.15
U67086,treatment,tablet,181,4,NA,3,0,3,0,77,32.04
U67213,control,desktop,13,8,LATAM,0,0,1,0,49,25.49
U32039,control,tablet,507,4,EU,2,0,0,0,69,29.53
U38299,treatment,mobile,124,4,LATAM,5,1,3,8,101,52.82
U26940,control,desktop,206,3,APAC,0,0,0,0,51,26.76
U43371,treatment,desktop,218,3,APAC,0,1,3,5,95,45.46
U36672,control,tablet,281,0,NA,4,1,0,0,39,20.03
U19530,control,desktop,356,1,LATAM,0,0,1,0,136,60.84
U47823,treatment,desktop,173,5,NA,5,0,5,4,172,80.59
U52039,control,desktop,58,5,NA,1,1,3,0,93,44.47
U64988,treatment,desktop,664,3,NA,0,0,3,4,126,50.07
U20269,control,mobile,185,10,LATAM,0,1,0,0,89,38.64
U21048,control,desktop,407,5,EU,0,1,4,0,66,28.41
U80315,treatment,desktop,385,2,EU,0,1,1,6,45,22.16
U68762,treatment,desktop,682,6,EU,8,1,3,4,122,64.14
U93733,treatment,desktop,208,0,APAC,2,1,5,14,109,49.15
U56354,treatment,desktop,492,3,APAC,5,0,3,5,94,38.72
U43871,treatment,desktop,153,5,LATAM,6,1,7,8,226,112.67
U48239,treatment,desktop,252,1,EU,0,1,1,1,88,44.58
U56820,treatment,desktop,478,2,NA,2,0,5,19,234,100.55
U60883,treatment,desktop,58,3,EU,1,0,0,3,61,29.31
U46716,treatment,tablet,446,4,EU,1,0,5,21,68,33.26
U28160,control,desktop,413,14,EU,5,1,0,0,98,40.75
U31929,control,desktop,371,8,EU,0,1,0,0,75,29.96
U65789,control,mobile,356,6,EU,3,1,0,0,50,21.42
U38112,treatment,mobile,330,7,EU,0,1,7,8,95,47.19
U36099,control,desktop,341,3,APAC,1,0,3,0,69,35.69
U59211,treatment,desktop,53,12,EU,1,1,3,4,223,106.66
U36799,control,desktop,212,7,APAC,0,1,3,0,39,18.42
U24937,control,tablet,271,1,NA,1,0,2,0,46,27.44
U70155,control,desktop,439,4,NA,5,1,2,0,63,34.14
U26411,treatment,desktop,585,3,APAC,5,1,2,10,117,59.08
U73825,treatment,desktop,615,4,APAC,5,0,4,7,107,57.58
U58054,control,mobile,648,4,APAC,1,0,2,0,44,20.43
U17204,control,tablet,728,4,NA,1,0,0,0,37,16.53
U46612,control,desktop,239,5,APAC,1,0,2,0,58,25.47
U95653,control,mobile,178,2,EU,3,0,0,0,22,9.42
U97136,treatment,tablet,532,0,APAC,2,1,6,9,95,53.69
U56447,treatment,desktop,554,4,NA,0,0,4,9,70,32.16
U86870,control,tablet,649,7,NA,6,1,4,0,66,35.4
