user_id,signup_date,first_session_date,device_type,country_tier,referral_source,num_sessions_30d,total_time_min_30d,projects_created_30d,exports_30d,collaborators_invited_30d,support_tickets_30d,used_premium_feature_preview,ai_assistant_sessions_30d,subscribed
V50435,2024-01-29,2024-02-02,desktop,tier_2,referral,16,434,5,2,4,3,0,1,0
V26996,2024-06-28,2024-07-01,desktop,tier_2,referral,16,411,2,1,0,0,0,1,0
V92396,2024-06-28,2024-07-02,tablet,tier_1,social,8,237,0,1,1,1,0,2,0
V44044,2024-03-10,2024-03-12,desktop,tier_1,paid_ad,7,214,4,3,1,1,0,0,1
V80955,2024-01-29,2024-01-31,desktop,tier_1,social,9,253,2,3,2,2,0,2,0
V89298,2024-01-18,2024-01-19,mobile,tier_2,social,5,148,2,0,0,0,0,1,0
V45138,2024-01-19,2024-01-24,tablet,tier_1,organic,12,396,5,1,4,0,0,1,0
V26585,2024-05-22,2024-05-22,desktop,tier_2,paid_ad,7,227,1,3,3,1,0,7,1
V61489,2024-02-25,2024-02-28,tablet,tier_1,social,6,119,0,4,0,1,0,1,0
V45569,2024-05-29,2024-06-05,tablet,tier_3,paid_ad,11,306,1,5,1,0,0,4,0
V14301,2024-01-21,2024-01-24,tablet,tier_1,organic,21,307,2,2,1,1,1,10,0
V76168,2024-03-21,2024-03-25,mobile,tier_3,social,5,155,0,4,2,0,0,2,0
V62861,2024-05-16,2024-05-16,mobile,tier_2,referral,16,501,1,3,0,2,1,3,0
V58311,2024-03-05,2024-03-08,desktop,tier_2,paid_ad,21,640,1,2,5,0,0,4,0
V36416,2024-01-12,2024-01-19,mobile,tier_1,organic,6,205,1,3,8,1,1,2,0
V72379,2024-04-22,2024-04-24,mobile,tier_2,paid_ad,6,174,2,0,1,0,1,0,0
V96311,2024-01-28,2024-02-03,mobile,tier_1,social,4,99,2,0,0,0,0,3,1
V36971,2024-05-12,2024-06-02,desktop,tier_2,social,7,190,13,0,2,0,1,3,0
V19622,2024-02-11,2024-02-14,tablet,tier_2,organic,3,106,1,1,0,0,0,6,0
V15961,2024-02-21,2024-02-25,desktop,tier_3,paid_ad,4,60,3,0,1,0,0,2,0
V93760,2024-01-17,2024-01-18,mobile,tier_3,social,8,108,1,0,0,2,0,6,0
V79242,2024-03-08,2024-03-10,tablet,tier_2,paid_ad,10,156,2,1,0,2,1,1,0
V61504,2024-02-18,2024-02-18,desktop,tier_1,social,6,120,2,3,0,0,1,2,0
V85386,2024-01-15,2024-01-29,desktop,tier_1,paid_ad,30,494,10,3,1,0,1,1,0
V31449,2024-06-02,2024-06-03,tablet,tier_3,organic,8,241,3,9,3,0,1,1,1
V61583,2024-05-21,2024-05-27,desktop,tier_2,paid_ad,6,180,2,3,5,0,1,6,0
V54746,2024-05-08,2024-05-12,desktop,tier_3,social,20,595,1,0,0,0,0,2,0
V52541,2024-02-28,2024-03-01,tablet,tier_1,organic,5,186,3,2,2,1,0,0,0
V23473,2024-02-06,2024-02-27,desktop,tier_2,social,13,301,12,0,6,1,0,3,0
V84240,2024-01-01,2024-01-01,mobile,tier_1,social,10,277,9,1,2,0,0,8,0
V24558,2024-06-01,2024-06-05,desktop,tier_3,social,10,286,2,1,1,2,0,0,0
V39279,2024-06-13,2024-06-15,tablet,tier_2,social,12,241,2,0,5,0,0,2,0
V75756,2024-01-06,2024-01-11,desktop,tier_2,organic,16,317,0,7,3,1,0,1,0
V76806,2024-02-11,2024-02-18,mobile,tier_2,paid_ad,8,173,0,3,1,2,1,3,1
V82441,2024-05-30,2024-06-03,tablet,tier_1,social,1,40,3,2,4,3,0,4,0
V94155,2024-05-10,2024-05-20,tablet,tier_1,referral,7,173,1,0,3,1,0,1,0
V93296,2024-06-19,2024-06-21,desktop,tier_2,social,7,105,1,1,1,0,1,7,1
V61817,2024-05-17,2024-05-17,tablet,tier_1,paid_ad,15,470,6,0,5,0,1,6,0
V56820,2024-05-28,2024-05-28,mobile,tier_1,social,13,339,0,1,6,1,0,3,0
V91491,2024-01-11,2024-01-21,desktop,tier_1,organic,2,68,3,4,3,0,1,13,0
V92468,2024-04-26,2024-04-28,tablet,tier_2,social,8,211,5,2,0,0,0,3,0
V67470,2024-04-19,2024-04-25,desktop,tier_2,social,4,111,0,0,0,0,0,3,0
V21864,2024-03-28,2024-03-29,desktop,tier_1,social,6,177,6,0,2,0,0,4,0
V15778,2024-03-21,2024-03-25,desktop,tier_1,organic,10,239,1,12,1,1,0,5,0
V95001,2024-06-21,2024-06-27,desktop,tier_3,organic,9,246,4,1,2,1,0,8,0
V33381,2024-02-29,2024-03-02,tablet,tier_2,organic,9,146,13,1,1,2,0,3,0
V56737,2024-06-04,2024-06-05,tablet,tier_1,paid_ad,9,253,3,1,4,3,0,1,0
V55054,2024-01-29,2024-01-31,desktop,tier_2,organic,6,144,4,1,2,0,0,2,0
V66272,2024-02-07,2024-02-13,desktop,tier_1,social,22,354,0,1,1,0,0,1,0
V14479,2024-06-19,2024-06-20,tablet,tier_2,social,10,243,2,2,0,0,0,4,0
V55844,2024-01-07,2024-01-09,desktop,tier_3,paid_ad,5,121,1,1,6,0,0,1,0
V74669,2024-06-27,2024-06-28,tablet,tier_2,organic,13,189,0,0,2,0,1,5,0
V49730,2024-05-10,2024-05-16,desktop,tier_2,organic,27,662,1,0,2,1,0,3,1
V30719,2024-06-16,2024-06-16,desktop,tier_2,organic,16,310,3,5,1,0,0,3,0
V30709,2024-04-23,2024-04-23,desktop,tier_2,organic,20,425,0,1,2,4,1,3,1
V47047,2024-02-01,2024-02-02,tablet,tier_1,social,7,209,5,0,2,0,0,4,1
V95684,2024-04-23,2024-04-29,mobile,tier_3,social,16,205,0,2,1,2,1,2,0
V87441,2024-05-23,2024-05-25,tablet,tier_2,social,7,219,0,2,6,2,1,8,1
V11105,2024-05-24,2024-05-31,mobile,tier_1,social,11,298,6,0,3,0,1,5,1
V66421,2024-06-27,2024-06-28,desktop,tier_1,organic,3,59,0,2,0,2,1,2,1
V10042,2024-02-25,2024-02-26,desktop,tier_3,paid_ad,11,306,2,2,2,1,0,2,0
V23769,2024-01-20,2024-01-20,tablet,tier_2,paid_ad,3,53,2,0,0,0,0,5,0
V95428,2024-03-31,2024-04-10,mobile,tier_3,organic,12,291,0,0,0,0,0,4,0
V80831,2024-01-08,2024-01-14,tablet,tier_3,social,9,325,1,0,2,0,0,1,0
V32262,2024-02-07,2024-02-11,desktop,tier_2,referral,4,38,2,0,2,0,1,1,0
V60902,2024-01-29,2024-01-29,desktop,tier_1,organic,6,144,1,0,2,0,0,3,0
V73766,2024-01-30,2024-01-31,desktop,tier_1,organic,14,348,0,0,3,2,0,2,1
V32777,2024-02-13,2024-02-15,desktop,tier_1,organic,10,269,1,2,2,0,0,1,0
V21139,2024-05-06,2024-05-10,desktop,tier_3,paid_ad,2,14,1,0,2,2,1,4,0
V81906,2024-06-27,2024-06-30,desktop,tier_1,organic,9,168,5,3,4,2,1,5,1
V60419,2024-02-21,2024-02-23,desktop,tier_1,organic,3,5,0,1,0,1,0,2,0
V21987,2024-01-30,2024-01-30,mobile,tier_2,organic,5,142,0,0,1,0,1,2,0
V76161,2024-06-21,2024-06-28,tablet,tier_2,social,9,138,2,2,2,0,0,2,0
V22259,2024-01-25,2024-01-28,tablet,tier_1,organic,24,359,3,7,0,0,1,6,1
V45698,2024-04-21,2024-04-22,tablet,tier_3,organic,11,342,7,3,0,0,0,8,1
V96988,2024-06-08,2024-06-14,tablet,tier_2,paid_ad,11,265,4,0,0,2,0,4,0
V97103,2024-05-14,2024-05-21,tablet,tier_1,referral,4,141,9,1,2,1,0,2,0
V22277,2024-05-13,2024-05-15,tablet,tier_1,organic,10,181,7,0,0,0,0,4,0
V55207,2024-03-12,2024-03-14,tablet,tier_3,organic,5,103,0,2,2,0,0,8,0
V79428,2024-01-03,2024-01-03,desktop,tier_1,social,8,147,3,4,1,0,1,3,1
V20103,2024-06-16,2024-06-30,desktop,tier_2,social,17,427,7,3,4,1,1,8,0
V23697,2024-05-19,2024-05-20,desktop,tier_3,organic,25,376,1,0,0,2,0,1,0
V23825,2024-04-07,2024-04-08,desktop,tier_2,paid_ad,10,209,1,0,1,0,0,4,0
V85552,2024-01-20,2024-01-21,mobile,tier_3,organic,4,126,2,0,3,2,0,1,0
V72243,2024-06-22,2024-06-24,desktop,tier_2,paid_ad,13,357,2,1,5,0,1,1,0
V58819,2024-03-08,2024-03-12,desktop,tier_1,social,5,55,6,1,2,0,0,9,0
V28468,2024-06-29,2024-06-30,mobile,tier_2,social,6,86,2,3,2,2,0,11,1
V63907,2024-02-09,2024-02-10,desktop,tier_1,organic,8,125,0,1,6,0,0,1,0
V84428,2024-02-05,2024-02-07,desktop,tier_2,referral,4,25,2,0,0,0,0,9,0
V78850,2024-02-18,2024-02-24,tablet,tier_2,organic,4,70,0,0,0,0,1,4,0
V64501,2024-02-20,2024-02-26,desktop,tier_3,organic,7,224,0,0,2,0,1,1,0
V45441,2024-04-01,2024-04-04,desktop,tier_2,organic,13,226,0,1,1,0,0,1,1
V42982,2024-05-14,2024-05-15,mobile,tier_1,paid_ad,22,534,2,0,1,4,0,3,0
V72154,2024-05-11,2024-05-13,desktop,tier_2,paid_ad,8,199,1,0,1,0,0,3,0
V93392,2024-06-08,2024-06-10,mobile,tier_3,referral,7,88,5,10,1,4,0,1,0
V89007,2024-03-05,2024-03-05,tablet,tier_1,referral,9,304,1,1,2,2,0,10,1
V39073,2024-06-12,2024-06-13,desktop,tier_1,social,7,81,1,0,0,0,1,4,0
V24559,2024-05-10,2024-05-10,desktop,tier_3,organic,11,125,4,2,6,3,0,7,0
V56118,2024-04-12,2024-04-14,desktop,tier_1,social,7,125,1,1,1,0,1,2,1
V40870,2024-06-04,2024-06-05,tablet,tier_1,social,8,193,2,7,0,0,1,0,1
V73009,2024-04-24,2024-04-24,tablet,tier_2,referral,22,558,3,3,1,1,0,2,0
V16796,2024-04-12,2024-04-17,desktop,tier_1,paid_ad,13,420,6,1,0,1,0,3,1
V95966,2024-01-04,2024-01-06,mobile,tier_2,organic,9,276,2,0,0,0,1,7,1
V91624,2024-06-01,2024-06-11,mobile,tier_1,paid_ad,11,200,8,3,2,1,0,1,0
V73729,2024-01-17,2024-01-18,tablet,tier_3,paid_ad,20,450,2,8,0,0,0,0,0
V75115,2024-01-04,2024-01-07,desktop,tier_1,social,2,5,4,0,1,0,1,2,0
V92884,2024-06-25,2024-06-27,desktop,tier_3,social,7,192,4,2,1,0,0,2,0
V59353,2024-02-29,2024-03-01,desktop,tier_3,organic,9,227,0,1,0,0,1,1,0
V61360,2024-01-06,2024-01-08,desktop,tier_1,paid_ad,8,210,6,0,4,0,0,0,0
V47671,2024-04-08,2024-04-10,tablet,tier_2,organic,5,64,1,2,0,0,0,0,0
V28221,2024-03-07,2024-03-11,tablet,tier_3,referral,5,192,0,2,1,0,0,4,0
V25643,2024-03-23,2024-03-26,desktop,tier_1,social,12,324,6,0,2,3,1,3,0
V31151,2024-01-13,2024-01-14,tablet,tier_2,social,9,175,4,1,1,0,0,4,0
V56908,2024-06-26,2024-07-10,desktop,tier_3,organic,16,272,1,1,3,0,0,2,0
V44722,2024-04-03,2024-04-04,desktop,tier_1,paid_ad,7,199,0,0,2,0,0,3,0
V21437,2024-05-04,2024-05-04,desktop,tier_3,social,7,198,0,3,1,1,0,6,0
V68879,2024-04-01,2024-04-02,desktop,tier_1,referral,7,164,0,3,1,0,1,2,0
V95673,2024-01-08,2024-01-12,desktop,tier_3,referral,20,576,1,3,5,0,1,4,1
V25721,2024-02-02,2024-02-02,tablet,tier_1,paid_ad,8,104,1,1,0,2,0,2,0
V96330,2024-04-12,2024-05-03,desktop,tier_2,social,10,135,0,0,0,0,0,7,0
V14919,2024-04-24,2024-04-27,desktop,tier_1,social,12,238,0,3,2,0,1,1,1
V86300,2024-03-07,2024-03-21,desktop,tier_1,social,13,188,2,1,1,1,0,2,0
V62065,2024-03-09,2024-03-10,desktop,tier_3,paid_ad,5,72,1,1,3,0,1,1,1
V74438,2024-01-14,2024-01-21,mobile,tier_1,referral,9,226,11,2,6,0,0,1,0
V40564,2024-06-25,2024-06-29,desktop,tier_2,paid_ad,7,218,1,7,0,0,0,4,0
V61348,2024-01-03,2024-01-08,tablet,tier_1,organic,9,255,5,1,3,0,1,3,0
V77527,2024-04-12,2024-04-12,desktop,tier_2,organic,5,180,2,1,0,0,1,0,0
V59862,2024-05-23,2024-05-24,desktop,tier_2,referral,11,205,3,1,0,0,0,2,0
V30180,2024-01-01,2024-01-01,desktop,tier_2,social,9,107,1,0,6,0,1,1,0
V36528,2024-05-13,2024-05-13,tablet,tier_1,referral,9,234,2,5,2,1,1,2,1
V56221,2024-03-19,2024-03-23,desktop,tier_2,organic,16,205,2,2,2,2,0,1,1
V41514,2024-03-27,2024-03-29,desktop,tier_2,referral,5,180,1,3,1,0,0,8,1
V78297,2024-01-04,2024-01-04,mobile,tier_1,referral,6,127,0,3,4,1,1,0,1
V22467,2024-03-02,2024-03-03,desktop,tier_2,social,2,25,1,0,2,0,0,7,0
V55065,2024-05-25,2024-05-27,tablet,tier_2,organic,7,227,5,1,0,3,0,5,0
V10738,2024-05-05,2024-05-07,desktop,tier_2,social,7,97,1,1,4,0,1,17,1
V12621,2024-05-17,2024-05-23,desktop,tier_3,paid_ad,5,85,4,1,0,4,0,2,0
V51544,2024-03-29,2024-03-30,desktop,tier_1,organic,12,197,0,1,0,1,0,0,0
V99243,2024-05-03,2024-05-09,desktop,tier_1,organic,4,132,1,2,4,0,0,4,1
V33812,2024-02-26,2024-03-04,desktop,tier_3,organic,11,194,3,8,1,1,1,5,0
V46238,2024-06-13,2024-06-14,desktop,tier_2,organic,9,151,0,1,4,0,0,3,0
V26863,2024-05-18,2024-05-18,tablet,tier_1,social,7,245,0,0,0,2,0,5,0
V48423,2024-02-11,2024-02-18,desktop,tier_2,organic,3,93,4,2,5,1,1,4,0
V68766,2024-04-28,2024-04-30,mobile,tier_1,organic,7,238,0,0,0,0,0,5,1
V71396,2024-03-17,2024-03-17,desktop,tier_2,social,7,185,1,2,1,1,0,5,0
V47759,2024-03-06,2024-03-09,tablet,tier_1,paid_ad,4,158,3,2,0,0,1,5,0
V66272,2024-02-20,2024-02-21,tablet,tier_2,referral,8,189,2,0,3,0,0,1,1
V40939,2024-05-06,2024-05-07,tablet,tier_1,referral,10,198,4,2,0,0,0,2,0
V78573,2024-02-09,2024-02-10,desktop,tier_2,social,3,54,1,1,0,0,0,4,0
V17010,2024-03-04,2024-03-04,desktop,tier_1,organic,9,298,0,6,0,1,1,6,1
V37540,2024-04-22,2024-04-22,desktop,tier_2,organic,9,296,2,1,1,1,1,5,0
V13370,2024-05-24,2024-06-07,tablet,tier_3,organic,2,54,3,3,0,0,0,6,0
V43138,2024-06-25,2024-06-25,mobile,tier_1,social,6,109,1,1,2,0,0,2,0
V46568,2024-01-28,2024-01-30,tablet,tier_1,organic,15,274,2,3,1,0,0,2,0
V72517,2024-06-10,2024-06-15,desktop,tier_2,social,20,565,0,0,2,2,0,6,0
V83282,2024-04-10,2024-04-11,tablet,tier_3,referral,6,119,1,0,2,4,1,0,0
V54807,2024-04-28,2024-05-05,desktop,tier_1,organic,13,363,3,0,5,0,1,2,0
V27783,2024-01-03,2024-01-04,mobile,tier_1,organic,2,20,0,5,2,1,0,2,0
V11919,2024-06-02,2024-06-02,mobile,tier_1,referral,7,138,6,0,3,0,0,1,1
V39891,2024-04-12,2024-04-14,tablet,tier_1,organic,18,574,0,0,1,0,0,2,1
V16570,2024-05-25,2024-05-26,desktop,tier_3,referral,9,241,4,8,10,0,0,1,0
V56501,2024-03-29,2024-03-30,desktop,tier_3,organic,10,302,9,0,6,1,1,1,0
V28810,2024-05-04,2024-05-08,desktop,tier_2,social,11,176,4,2,2,1,0,2,0
V93558,2024-05-22,2024-05-22,tablet,tier_3,referral,3,87,2,0,4,0,1,4,0
V18142,2024-04-05,2024-04-06,desktop,tier_3,organic,18,572,5,0,2,1,0,4,1
V57622,2024-01-25,2024-01-28,desktop,tier_3,paid_ad,10,225,3,3,0,0,0,5,0
V91257,2024-05-12,2024-05-13,desktop,tier_1,organic,4,103,4,0,4,0,0,2,0
V73328,2024-04-24,2024-04-26,desktop,tier_1,paid_ad,11,299,4,0,1,0,0,3,0
V98476,2024-06-06,2024-06-27,desktop,tier_1,social,20,311,1,0,0,0,1,2,0
V17449,2024-03-16,2024-03-17,mobile,tier_2,paid_ad,8,236,5,0,1,0,1,15,0
V83693,2024-02-02,2024-02-23,desktop,tier_3,paid_ad,10,237,6,6,1,1,0,1,0
V19893,2024-06-27,2024-07-02,mobile,tier_1,organic,13,358,0,2,4,1,0,1,0
V58556,2024-04-02,2024-04-08,tablet,tier_1,paid_ad,2,92,5,1,1,3,0,3,0
V84515,2024-01-16,2024-01-23,desktop,tier_1,organic,6,125,5,1,10,0,1,2,0
V33282,2024-06-20,2024-06-27,desktop,tier_2,organic,10,270,2,0,3,1,0,4,0
V60331,2024-01-31,2024-02-02,desktop,tier_3,paid_ad,5,147,1,1,2,0,0,7,0
V66193,2024-03-17,2024-03-18,mobile,tier_1,paid_ad,4,47,3,1,0,1,0,6,0
V16385,2024-05-04,2024-05-04,desktop,tier_1,social,2,46,2,2,0,0,0,1,0
V93623,2024-04-28,2024-04-29,mobile,tier_1,paid_ad,3,44,4,1,3,0,0,7,1
V94926,2024-01-25,2024-01-30,desktop,tier_1,paid_ad,9,241,16,5,3,0,0,3,0
V46350,2024-05-24,2024-05-31,mobile,tier_1,referral,11,351,3,1,4,2,1,3,1
V69653,2024-03-26,2024-03-27,mobile,tier_2,referral,9,175,1,0,4,0,0,0,0
V51048,2024-06-07,2024-06-17,desktop,tier_2,social,12,168,1,2,1,0,0,1,0
V91920,2024-06-23,2024-07-14,tablet,tier_2,organic,14,401,1,1,1,0,0,2,0
V37460,2024-03-14,2024-03-20,desktop,tier_3,referral,5,111,0,5,0,1,1,2,1
V95305,2024-04-24,2024-04-26,tablet,tier_2,paid_ad,1,27,0,5,2,0,0,1,0
V24178,2024-03-23,2024-03-30,desktop,tier_2,organic,6,150,1,2,0,2,0,2,0
V46585,2024-02-29,2024-02-29,tablet,tier_1,paid_ad,9,118,1,0,4,0,1,1,0
V68384,2024-05-26,2024-05-27,desktop,tier_1,referral,5,149,1,0,0,4,0,0,1
V42107,2024-01-28,2024-01-29,mobile,tier_1,social,19,402,0,0,1,0,1,6,1
V26161,2024-02-06,2024-02-06,desktop,tier_2,social,16,225,0,1,6,0,1,0,0
V46042,2024-06-15,2024-06-19,desktop,tier_1,organic,3,95,0,0,0,1,0,4,0
V48768,2024-06-08,2024-06-08,desktop,tier_2,social,6,167,1,0,3,0,0,3,0
V93349,2024-02-15,2024-02-19,mobile,tier_1,social,7,202,3,7,2,4,0,0,0
V61863,2024-02-11,2024-02-14,desktop,tier_2,paid_ad,6,173,1,3,0,0,1,3,0
V33625,2024-06-24,2024-07-01,desktop,tier_3,organic,4,104,2,0,1,0,1,6,0
V27839,2024-05-23,2024-05-23,desktop,tier_2,paid_ad,7,114,8,1,8,1,0,12,1
V44830,2024-06-11,2024-06-16,desktop,tier_1,referral,6,152,2,4,3,0,0,1,0
V36436,2024-06-24,2024-06-30,tablet,tier_3,organic,2,44,0,5,1,0,0,2,0
V56519,2024-04-30,2024-05-03,tablet,tier_1,organic,4,104,1,8,1,0,1,5,1
V25080,2024-06-11,2024-06-11,mobile,tier_3,social,10,231,0,6,2,2,1,3,1
V95987,2024-06-05,2024-06-05,desktop,tier_2,social,5,135,1,4,1,0,0,4,0
V52563,2024-04-14,2024-04-15,tablet,tier_3,organic,6,76,1,2,0,0,0,8,0
V34065,2024-04-15,2024-04-19,desktop,tier_1,paid_ad,7,156,1,2,4,1,0,0,0
V55089,2024-06-29,2024-06-29,desktop,tier_1,organic,9,241,6,0,2,2,0,3,0
V16387,2024-02-03,2024-02-03,mobile,tier_2,social,1,26,0,6,4,0,0,5,0
V12263,2024-06-06,2024-06-12,tablet,tier_1,organic,5,112,2,4,6,0,1,2,1
V10730,2024-04-23,2024-04-24,tablet,tier_1,organic,9,84,1,3,1,0,1,2,1
V55105,2024-04-02,2024-04-06,desktop,tier_2,organic,15,249,3,0,2,0,0,3,0
V80609,2024-06-26,2024-06-27,tablet,tier_2,paid_ad,7,120,3,3,6,0,0,0,0
V31193,2024-01-18,2024-01-23,desktop,tier_2,organic,6,183,7,0,0,0,0,3,0
V89941,2024-05-19,2024-05-20,tablet,tier_2,organic,6,205,1,0,3,1,0,0,0
V48094,2024-02-14,2024-02-17,tablet,tier_3,paid_ad,6,95,1,2,3,1,0,2,0
V84062,2024-05-25,2024-05-28,desktop,tier_1,organic,4,26,2,0,0,0,0,0,0
V10680,2024-03-07,2024-03-07,tablet,tier_1,organic,3,37,2,4,1,0,1,1,1
V39101,2024-02-04,2024-02-04,tablet,tier_1,social,6,101,5,2,0,3,1,3,1
V55107,2024-03-08,2024-03-08,desktop,tier_1,organic,6,104,0,0,1,0,0,6,0
V49887,2024-05-16,2024-05-20,tablet,tier_1,paid_ad,15,221,3,2,1,0,1,6,1
V85616,2024-03-04,2024-03-04,desktop,tier_1,social,6,145,3,5,2,0,0,1,0
V64806,2024-04-29,2024-04-29,tablet,tier_3,organic,6,114,0,4,0,0,0,0,0
V27104,2024-06-19,2024-06-23,desktop,tier_1,social,7,241,0,3,5,3,1,2,0
V93782,2024-03-10,2024-03-14,desktop,tier_3,organic,3,29,0,1,8,1,1,1,0
V79420,2024-04-08,2024-04-11,desktop,tier_2,organic,7,173,0,3,0,2,0,1,0
V21955,2024-03-23,2024-03-30,mobile,tier_1,referral,11,145,3,3,3,0,0,4,0
V70251,2024-04-08,2024-04-10,desktop,tier_2,paid_ad,12,217,0,0,1,3,1,1,0
V72468,2024-05-11,2024-06-01,desktop,tier_3,referral,3,67,1,0,0,0,1,2,0
V94264,2024-01-15,2024-01-22,mobile,tier_3,paid_ad,4,63,0,0,0,0,0,2,0
V10615,2024-05-23,2024-05-24,mobile,tier_3,organic,5,76,2,5,1,0,0,4,0
V78235,2024-05-31,2024-06-03,desktop,tier_1,referral,7,233,2,1,3,1,1,12,1
V45882,2024-04-08,2024-04-09,mobile,tier_2,social,1,20,0,0,0,0,0,5,0
V73850,2024-04-14,2024-04-17,mobile,tier_1,organic,5,137,2,5,0,1,0,10,0
V99492,2024-05-18,2024-05-20,mobile,tier_2,paid_ad,6,56,1,0,0,0,0,3,0
V24413,2024-04-05,2024-04-09,desktop,tier_3,organic,6,150,1,0,1,0,0,3,0
V18390,2024-06-05,2024-06-06,desktop,tier_3,organic,9,168,1,0,0,0,1,0,0
V79232,2024-04-04,2024-04-04,desktop,tier_2,social,4,85,3,0,0,0,0,4,0
V28347,2024-05-31,2024-06-01,desktop,tier_2,social,15,410,2,2,2,1,0,2,0
V80067,2024-01-16,2024-01-19,desktop,tier_2,paid_ad,11,396,3,0,2,0,1,1,0
V26415,2024-02-13,2024-02-19,desktop,tier_1,paid_ad,8,296,3,1,2,0,0,5,0
V18297,2024-02-13,2024-02-16,tablet,tier_2,organic,7,186,2,0,0,0,0,4,0
V47726,2024-02-02,2024-02-16,tablet,tier_1,social,4,79,1,0,4,0,0,5,0
V57108,2024-04-10,2024-04-15,tablet,tier_3,organic,15,222,3,5,1,3,0,1,0
V75330,2024-02-16,2024-03-01,tablet,tier_1,referral,2,25,2,1,2,0,1,4,0
V81275,2024-04-13,2024-04-13,tablet,tier_3,referral,11,372,6,3,2,2,1,1,0
V73841,2024-06-06,2024-06-10,desktop,tier_1,social,21,365,3,2,0,0,0,2,0
V59686,2024-02-28,2024-03-04,tablet,tier_3,referral,9,263,0,1,0,1,0,2,0
V74651,2024-01-02,2024-01-03,desktop,tier_2,organic,4,90,3,0,1,0,0,2,0
V76960,2024-03-10,2024-03-10,mobile,tier_1,referral,6,131,2,4,3,1,0,2,0
V65183,2024-03-18,2024-03-28,tablet,tier_2,organic,8,256,5,2,0,0,0,0,0
V11770,2024-06-24,2024-06-26,tablet,tier_1,organic,8,237,1,2,4,1,1,1,0
V81488,2024-05-03,2024-05-10,desktop,tier_2,organic,19,295,2,1,1,0,1,1,0
V46704,2024-05-05,2024-05-09,tablet,tier_1,social,4,88,0,1,0,0,0,0,1
V70498,2024-02-07,2024-02-13,desktop,tier_1,paid_ad,4,156,1,3,1,1,0,0,0
V87140,2024-05-28,2024-05-30,mobile,tier_3,referral,14,399,3,2,0,0,0,4,0
V91594,2024-06-23,2024-06-23,desktop,tier_1,social,8,145,11,0,0,0,1,8,0
V59210,2024-01-29,2024-01-29,desktop,tier_2,organic,12,354,1,0,0,2,0,1,0
V38787,2024-01-27,2024-01-30,tablet,tier_3,referral,9,254,0,6,5,0,0,4,0
V18477,2024-03-18,2024-04-08,desktop,tier_1,organic,17,340,0,1,2,3,0,1,0
V77227,2024-05-14,2024-05-14,mobile,tier_1,organic,9,296,3,1,2,4,1,1,0
V69536,2024-03-08,2024-03-08,tablet,tier_1,referral,7,91,3,2,6,0,0,11,1
V70735,2024-03-25,2024-03-25,mobile,tier_3,referral,4,103,0,1,2,1,0,5,0
V90682,2024-01-19,2024-01-20,desktop,tier_1,paid_ad,10,321,4,1,8,0,0,2,1
V42137,2024-04-17,2024-04-21,mobile,tier_3,paid_ad,11,246,4,1,3,0,0,7,0
V40467,2024-01-13,2024-01-13,desktop,tier_2,organic,6,94,3,1,2,1,1,2,1
V88814,2024-04-14,2024-04-16,tablet,tier_2,paid_ad,19,502,4,4,4,0,1,14,1
V58521,2024-05-11,2024-05-12,desktop,tier_3,organic,3,29,0,1,0,0,0,6,0
V27994,2024-06-26,2024-06-30,desktop,tier_1,social,8,159,1,3,2,1,0,3,0
V88004,2024-05-20,2024-05-20,desktop,tier_1,organic,5,89,2,3,6,1,0,2,0
V64127,2024-05-16,2024-05-17,tablet,tier_2,paid_ad,3,75,3,1,6,0,0,9,0
V63200,2024-06-23,2024-06-24,tablet,tier_3,social,6,152,4,0,2,0,0,3,0
V26245,2024-01-09,2024-01-16,desktop,tier_2,organic,14,246,0,4,2,0,0,1,1
V97034,2024-02-05,2024-02-08,desktop,tier_1,social,7,182,1,0,0,0,0,8,0
V76287,2024-03-27,2024-04-06,mobile,tier_2,organic,10,334,1,4,2,3,1,12,0
V65884,2024-02-06,2024-02-27,tablet,tier_1,referral,12,287,2,5,0,2,0,0,0
V17523,2024-06-15,2024-06-16,desktop,tier_1,organic,11,319,2,1,0,0,0,3,0
V97586,2024-04-04,2024-04-08,desktop,tier_1,organic,9,255,6,1,1,0,0,5,0
V15211,2024-01-12,2024-01-12,desktop,tier_2,organic,3,81,1,0,0,1,0,5,1
V48607,2024-05-22,2024-05-28,desktop,tier_2,paid_ad,15,473,0,0,2,0,1,1,0
V85034,2024-03-08,2024-03-10,desktop,tier_2,organic,12,253,0,0,2,4,1,3,0
V57106,2024-06-05,2024-06-09,desktop,tier_1,paid_ad,5,159,5,2,0,2,0,7,0
V27677,2024-01-06,2024-01-06,mobile,tier_1,paid_ad,7,118,2,2,0,3,0,2,0
V19746,2024-05-29,2024-06-28,desktop,tier_3,paid_ad,9,244,3,2,0,0,0,4,0
V72731,2024-06-15,2024-06-29,desktop,tier_1,referral,5,105,5,5,4,0,0,2,0
V95449,2024-02-18,2024-02-20,desktop,tier_3,social,18,484,6,0,0,3,1,8,1
V53897,2024-02-07,2024-02-10,tablet,tier_1,referral,4,12,1,3,4,0,1,1,0
V89276,2024-06-19,2024-06-19,desktop,tier_1,organic,12,364,5,3,8,1,1,1,0
V64204,2024-06-25,2024-06-27,desktop,tier_1,referral,5,98,4,2,0,1,0,5,0
V91363,2024-06-22,2024-06-24,desktop,tier_1,paid_ad,7,244,3,1,6,0,0,4,0
