track_id,title,artist,genre,year,duration,duration_sec,tempo_bpm,key,energy,danceability,valence,acousticness,speechiness,loudness_db,explicit,streams_millions,monthly_listeners,playlist_adds,chart_peak,label
TRK00618,Golden Waves,Jace Pierce,Electronic,2017,3:44,224,101,F Minor,0.577,0.685,0.459,0.727,0.053,-7.1,False,14.38,627,28628,,Beggars Group
TRK00619,Burning Soul,Ghost Circuit,Rock,2023,3:13,193,121,D Major,0.581,0.58,0.125,0.529,0.036,-12.6,False,6.91,415,5408,,Warner Music
TRK00620,Frozen Days Now,Luna Drake,Pop,2015,3:02,182,125,A Minor,0.518,0.196,0.532,0.817,0.712,-11.7,False,1.19,21,2372,179.0,Warner Music
TRK00621,Quiet Bones,Indigo Cain,Pop,2020,3:48,228,130,F Major,0.544,0.474,0.334,0.486,0.081,-13.3,False,1.75,129,1324,,Interscope
TRK00622,Lost Rain Together,Juno Bane ft. Remy Calloway,Hip-Hop,2019,3:49,229,118,F# Major,0.683,0.48,0.389,0.627,0.20700000000000002,-3.3,False,29.48,919,81202,,Universal Music
TRK00623,Frozen Lies,Asha Monroe,Country,2022,3:08,188,133,G Major,0.248,0.0,0.623,0.947,0.149,-2.5,True,20.71,1237,48868,,Big Machine
TRK00624,Midnight Roads,Soren Quinn,Rock,2015,3:04,184,127,A Minor,0.72,0.508,0.398,0.42,0.158,-3.7,False,11.84,523,11283,,Warner Music
TRK00625,Crimson Eyes,River Pierce,Hip-Hop,2021,3:20,200,131,G Minor,0.3,0.464,0.406,0.582,0.612,-8.0,True,14.47,938,35620,6.0,Warner Music
TRK00626,Silver Eyes,Kai Mack,Country,2022,3:06,186,148,D Minor,0.382,0.416,0.762,0.574,0.028,-12.5,False,7.69,576,17799,,Beggars Group
TRK00627,Distant Blues,Remy Cross,Hip-Hop,2016,4:25,265,96,D# Major,0.512,0.191,0.214,0.309,0.378,-11.2,True,6.3,299,14623,,Warner Music
TRK00628,Faded Stars Together,Cleo Voss,Rock,2024,3:39,219,86,B Major,0.602,0.393,0.528,0.59,0.065,-11.0,False,4.53,272,6062,,Universal Music
TRK00629,Wasted Silence,Asha Blaine ft. Zoe Reid,Pop,2020,3:28,208,116,C# Minor,0.689,0.517,0.397,0.506,0.039,-7.7,False,37.85,2171,68389,,Sony Music
TRK00630,Hollow Shadows,The Hollow Kings,R&B,2018,2:52,172,144,E Minor,0.387,0.009,0.592,0.7,0.085,-2.6,False,2.25,85,4419,,A24 Sounds
TRK00631,Sacred Chains,Static Bloom,Electronic,2018,3:55,235,73,F# Minor,0.859,0.321,0.337,0.298,0.019,-2.7,False,5.63,181,8120,55.0,Beggars Group
TRK00632,Lost Skies,Nora Adler ft. Cole Wren,R&B,2020,3:04,184,85,G Major,0.187,0.143,0.362,1.0,0.172,-9.2,False,0.45,1,855,18.0,Beggars Group
TRK00633,Ghostly Love,Neon Static,Hip-Hop,2018,3:02,182,70,F# Minor,0.572,0.395,0.351,0.578,0.195,-15.3,False,0.64,1,710,,Sony Music
TRK00634,Bitter Shadows Still,Indigo Blaine,Hip-Hop,2021,3:56,236,128,E Major,0.58,0.12,0.717,0.469,0.168,-11.6,False,44.24,3419,118882,83.0,Concord
TRK00635,Burning Night,Nora Monroe,Pop,2022,3:42,222,139,F Minor,0.39,0.308,0.547,0.706,0.074,-3.3,False,9.36,537,27151,,Universal Music
TRK00636,Neon Lies Again,River Wren,Latin,2020,1:52,112,65,C# Major,0.873,0.72,0.432,0.547,0.072,-6.7,False,3.15,193,4148,9.0,Universal Music
TRK00637,Lonely World,Cole Voss,Pop,2020,3:21,201,116,B Minor,0.516,0.305,0.781,0.662,0.204,-8.7,True,4.6,119,6237,,Universal Music
TRK00638,Reckless Roads Now,Echo Chamber,Electronic,2023,3:32,212,77,C# Major,0.792,0.523,0.203,0.32,0.034,-9.0,True,0.72,1,749,,Beggars Group
TRK00639,Burning Chains,The Hollow Kings,Electronic,2019,3:14,194,125,G# Minor,0.768,0.579,0.262,0.38,0.06,-10.1,False,2.37,180,6308,12.0,Interscope
TRK00640,Silver Lights,Soren Pierce,Pop,2022,3:33,213,78,G# Minor,0.592,0.446,0.526,0.582,0.069,-11.7,False,0.63,40,572,,Warner Music
TRK00641,Faded Love,The Hollow Kings,Hip-Hop,2024,2:18,138,133,F# Minor,0.409,0.032,0.399,0.622,0.10500000000000001,-1.0,False,2.89,114,7216,,Sony Music
TRK00642,Dark Time,Elijah Fox ft. Petra Cain,Pop,2018,1:39,99,114,G Major,0.361,0.108,0.486,0.65,0.093,-1.5,True,9.97,494,25730,,Universal Music
TRK00643,Sweet Dreams,Obsidian Coast,Rock,2022,2:50,170,105,G Major,0.858,0.502,0.927,0.312,0.046,-10.4,False,7.57,305,9769,,Warner Music
TRK00644,Midnight Bones,Obsidian Coast,Latin,2024,3:38,218,134,G Minor,0.554,0.24,0.559,0.739,0.027,-13.6,False,33.48,1350,81757,13.0,Warner Music
TRK00645,Lost Dreams,Midnight Radius,Hip-Hop,2021,1:30,90,109,B Minor,0.995,0.852,0.71,0.299,0.375,-6.9,False,6.13,313,10006,,Big Machine
TRK00646,Lost Eyes,Zoe Kade,Latin,2024,2:55,175,127,C Minor,0.892,0.669,0.557,0.237,0.283,-8.0,False,0.17,20,233,,Big Machine
TRK00647,Lost Time Away,River Lowe,Pop,2019,2:14,134,82,D# Major,0.578,0.22,0.501,0.642,0.085,-5.3,False,52.24,2040,142795,120.0,Jagjaguwar
TRK00648,Sacred Soul,Dex Drake,Hip-Hop,2021,3:18,198,114,A# Major,0.613,0.368,0.516,0.511,0.22799999999999998,-4.5,False,1.4,1,2287,,Sub Pop
TRK00649,Quiet Chains,Skye Pierce ft. Soren Fox,Country,2019,4:41,281,118,A Major,0.771,0.659,0.423,0.425,0.074,-11.6,False,5.11,260,3260,71.0,Sub Pop
TRK00650,Silver Love Still,Finn Adler,Indie,2015,3:19,199,145,G Minor,0.648,0.331,0.911,0.512,0.054,-3.0,False,4.63,203,9659,,Beggars Group
TRK00651,Wild Memories Again,River Solis,Hip-Hop,2024,3:23,203,149,A# Major,0.616,0.52,0.8,0.254,0.627,-8.7,False,5.8,540,12441,63.0,Big Machine
TRK00652,Lonely Rain,Skye Pierce,Electronic,2019,3:59,239,77,F# Major,0.615,0.593,0.073,0.142,0.088,-5.4,False,4.4,315,9181,,Interscope
TRK00653,Fearless Soul,Elijah Calloway,Indie,2024,3:28,208,149,F Minor,0.699,0.625,0.44,0.468,0.014,-8.4,False,4.62,188,6471,,Concord
TRK00654,Silver Dreams Together,Juno Monroe ft. Sage Bane,R&B,2022,3:19,199,118,C# Minor,0.163,0.131,0.487,0.767,0.214,-4.3,False,0.75,64,1647,,Sub Pop
TRK00655,Bitter Winter Now,Asha Fox,Electronic,2024,4:02,242,129,E Minor,0.74,0.656,0.652,0.211,0.176,-15.8,False,122.5,6600,150397,,Big Machine
TRK00656,Wild Soul,Ember Solis ft. Kai West,Pop,2024,3:45,225,145,D Major,0.893,0.507,0.414,0.187,0.133,-4.9,True,9.89,719,16426,,Sony Music
TRK00657,Restless Mind,Ember Blaine,Pop,2021,3:38,218,117,C# Major,0.484,0.663,0.58,0.724,0.009,-10.4,False,4.47,293,4656,,Beggars Group
TRK00658,Electric Time Forever,Soren Ashford,Electronic,2024,3:22,202,97,C Minor,1.0,0.684,0.512,0.243,0.082,-7.2,False,46.5,1893,94540,11.0,Big Machine
TRK00659,Velvet Tears,Jace Solano,Rock,2023,3:14,194,88,D Major,0.923,0.761,0.632,0.354,0.168,-3.1,False,1.05,146,2652,,Sony Music
TRK00660,Golden Time Again,Asha Bane ft. Indigo Kade,Pop,2021,4:02,242,124,G Minor,0.498,0.273,0.266,0.656,0.111,-10.3,False,12.92,1050,9614,17.0,Warner Music
TRK00661,Shattered Shadows,Rhys Voss,Hip-Hop,2022,3:14,194,81,C Major,0.588,0.452,0.784,0.419,0.29100000000000004,-10.9,True,2.04,193,1157,,Warner Music
TRK00662,Restless Night,Elijah Holt,Hip-Hop,2018,4:14,254,88,D# Minor,0.42,0.349,0.386,0.757,0.504,-8.8,True,6.95,412,16699,,Interscope
TRK00663,Distant Soul,Cole Calloway,Rock,2015,2:47,167,74,A# Major,0.774,0.373,0.212,0.451,0.092,-9.0,False,7.04,375,9202,54.0,Jagjaguwar
TRK00664,Distant Days Forever,Skye Calloway ft. Indigo Drake,Hip-Hop,2019,4:21,261,76,C Minor,0.906,0.455,0.429,0.261,0.645,-11.2,True,0.2,1,261,21.0,Jagjaguwar
TRK00665,Distant Memories Still,Soren Fox ft. Lyra Vale,Hip-Hop,2020,3:45,225,134,B Minor,0.733,0.448,0.634,0.421,0.279,-7.1,False,0.65,1,1242,,A24 Sounds
TRK00666,Shattered Grace Together,River Cross,Pop,2018,2:50,170,84,F# Major,0.595,0.541,0.509,0.619,0.088,-6.9,False,32.37,1773,55574,,Concord
TRK00667,Distant Eyes Tonight,Velvet Riot,Indie,2021,3:46,226,132,F# Major,0.51,0.075,0.5,0.502,0.168,-5.9,False,3.01,180,2419,,A24 Sounds
TRK00668,Faded Fire Now,Cole Monroe,Electronic,2022,3:02,182,134,F Major,0.553,0.309,0.21,0.688,0.06,-10.4,True,56.66,2655,136045,,A24 Sounds
TRK00669,Lost Rain Away,Vera Calloway ft. Soren Bane,Pop,2022,3:28,208,103,F# Minor,0.682,0.627,0.593,0.522,0.034,-10.8,False,23.06,1339,21692,,AWAL
TRK00670,Velvet Stars Forever,Petra Mack,Hip-Hop,2024,3:09,189,130,D Major,0.669,0.262,0.16,0.465,0.246,-7.9,True,3.19,236,8182,,Big Machine
TRK00671,Sacred Stars,Juno Steele,Hip-Hop,2024,3:22,202,115,C Major,0.784,0.685,0.089,0.557,0.396,-8.4,False,2.84,179,6846,21.0,Universal Music
TRK00672,Lost Night Together,Devon Vale ft. Jace Wren,Electronic,2024,4:03,243,103,F# Minor,0.636,0.256,0.165,0.336,0.172,-8.3,False,36.16,2741,33197,,AWAL
TRK00673,Sweet Days Tonight,Devon Cross,Electronic,2022,3:47,227,77,F Minor,0.49,0.19,0.191,0.553,0.173,-10.0,False,64.65,2734,154871,,Secretly Canadian
TRK00674,Quiet Memories,Axel Bane ft. Lyra Hartley,Electronic,2018,2:44,164,121,B Minor,0.701,0.435,0.497,0.357,0.078,-6.3,False,2.84,276,6112,8.0,Beggars Group
TRK00675,Crimson Blues Together,Cole Cain,Electronic,2024,2:46,166,137,G# Major,0.64,0.678,0.522,0.531,0.072,-10.8,False,31.33,2019,92566,,Dead Oceans
TRK00676,Reckless Time Again,Static Bloom,Pop,2018,3:37,217,145,C# Minor,0.248,0.072,0.173,0.943,0.051,-7.9,False,15.71,847,35812,7.0,Universal Music
TRK00677,Fearless Rain Always,The Drift,Hip-Hop,2017,3:40,220,143,F# Major,0.56,0.121,0.648,0.434,0.30000000000000004,-8.6,False,19.56,716,28861,105.0,Universal Music
TRK00678,Lonely Blues,Finn Calloway ft. Elijah Quinn,Pop,2019,3:01,181,83,F Major,0.322,0.013,0.225,1.0,0.022,-7.6,False,4.72,277,9676,28.0,AWAL
TRK00679,Lonely Eyes Forever,Iron Lullaby,Rock,2022,4:27,267,126,B Minor,1.0,0.78,0.23,0.12,0.084,-3.4,True,1.75,1,3770,,Beggars Group
TRK00680,Restless Roads,Axel Fox ft. Mia Laurent,Hip-Hop,2022,3:58,238,132,A Major,0.436,0.094,0.86,0.694,1.0,-12.1,False,1.07,116,2529,,Big Machine
TRK00681,Lonely Time Away,Luna Calloway,R&B,2015,3:03,183,84,C Minor,0.521,0.505,0.323,0.584,0.025,-15.9,False,0.74,1,1236,35.0,AWAL
TRK00682,Cloudy Fire Together,Petra Monroe,Pop,2023,3:00,180,116,G Major,0.709,0.471,0.526,0.438,0.093,-9.6,False,50.61,1645,130029,,Sony Music
TRK00683,Sacred Rain,Lila Fox,Electronic,2018,3:18,198,108,G# Major,0.697,0.449,0.495,0.347,0.111,-11.5,True,4.18,93,5088,61.0,Interscope
TRK00684,Cloudy Eyes,Indigo Drake ft. Elijah Ashford,Hip-Hop,2019,3:14,194,128,G# Minor,0.389,0.294,0.657,0.817,0.369,-18.0,False,0.93,1,2704,5.0,A24 Sounds
TRK00685,Lonely Summer Again,Lyra Laurent,Hip-Hop,2019,4:15,255,141,C# Major,0.768,0.387,0.46,0.283,0.11399999999999999,-1.4,True,15.23,976,19434,,Warner Music
TRK00686,Shattered Love,Luna Blaine ft. Devon Lowe,Electronic,2020,4:04,244,91,C# Minor,0.804,0.542,0.374,0.145,0.124,-5.5,False,2.23,223,1324,,Sub Pop
TRK00687,Wild Skies Together,Finn Shaw,Pop,2023,3:28,208,144,D Minor,0.409,0.099,0.854,0.538,0.054,-5.2,True,1.81,95,1810,,Sub Pop
TRK00688,Blazing Memories,Ghost Circuit,Hip-Hop,2016,3:53,233,82,F Major,0.358,0.422,0.245,0.887,0.078,-8.5,False,59.94,2741,168946,22.0,Secretly Canadian
TRK00689,Wasted Winter,Luna Voss,Hip-Hop,2018,3:58,238,119,A# Minor,0.369,0.096,0.422,0.855,0.528,-6.0,True,0.73,1,1806,2.0,Universal Music
TRK00690,Blazing Memories Alone,Asha Steele,Electronic,2015,3:29,209,119,D# Minor,0.736,0.54,0.693,0.17,0.14,-9.0,False,5.5,151,8791,,Sub Pop
TRK00691,Frozen Time Together,Devon Shaw,Pop,2023,3:42,222,107,G# Minor,0.664,0.287,0.496,0.566,0.038,-4.6,True,1.96,58,5415,58.0,Warner Music
TRK00692,Sacred Tears Inside,Marcus Bane,Country,2024,3:50,230,134,D Major,0.344,0.149,0.197,0.487,0.053,-6.8,True,1.6,55,1786,15.0,Jagjaguwar
TRK00693,Cloudy Days,Midnight Radius,Latin,2022,3:46,226,91,C Minor,0.97,0.578,0.453,0.221,0.052,-7.6,False,0.63,57,682,,Secretly Canadian
TRK00694,Wild Shadows Forever,Lila Cain,R&B,2022,2:57,177,133,A Minor,0.493,0.738,0.651,0.461,0.022,-7.4,True,4.54,193,3733,,A24 Sounds
TRK00695,Sacred Night Alone,Iron Lullaby,Hip-Hop,2024,3:01,181,148,B Minor,0.487,0.315,0.438,0.717,0.45299999999999996,-2.4,True,1.36,128,2184,,Universal Music
TRK00696,Restless Dreams Still,Marcus Vale ft. Juno Drake,Electronic,2019,3:16,196,116,G Major,0.683,0.329,0.241,0.52,0.156,-6.9,False,8.92,718,15925,,Big Machine
TRK00697,Silver Echoes,Theo Holt ft. Sage Voss,Pop,2016,3:00,180,140,C Major,0.607,0.332,0.716,0.632,0.063,-11.1,False,3.83,210,3304,5.0,Universal Music
TRK00698,Distant Rain,Marcus Solis ft. Asha Bane,Indie,2021,2:31,151,108,C Minor,0.429,0.068,0.242,0.621,0.08,-6.3,False,2.78,158,2186,152.0,Concord
TRK00699,Hollow Soul,Lila Stone,Rock,2019,3:53,233,122,F# Minor,0.322,0.187,0.689,0.719,0.09,-5.8,False,1.34,63,1978,,Warner Music
TRK00700,Timeless Silence,Juno Cruz,Pop,2021,3:40,220,136,C# Minor,0.404,0.522,0.687,0.497,0.1,-8.0,True,26.84,932,29028,22.0,Beggars Group
TRK00701,Wild Heart Away,Asha Wren,Hip-Hop,2021,2:36,156,138,G# Minor,0.461,0.347,0.354,0.508,0.084,-7.7,True,10.87,476,21040,,A24 Sounds
TRK00702,Reckless Memories,Static Bloom,R&B,2019,3:18,198,108,G Major,0.553,0.486,0.13,0.671,0.121,-11.2,True,1.71,49,3096,,Secretly Canadian
TRK00703,Quiet Eyes,Dex Stone,Indie,2021,3:20,200,76,G Minor,0.448,0.164,0.731,0.686,0.032,-7.2,False,0.71,1,643,,Big Machine
TRK00704,Restless Skies,Soren Cross,Rock,2020,3:34,214,147,D Major,0.475,0.28,0.122,0.633,0.142,-11.8,False,0.36,28,191,,Sub Pop
TRK00705,Hollow Silence,Midnight Radius,Rock,2017,2:46,166,125,G Major,0.67,0.464,0.363,0.615,0.035,-8.4,True,17.97,1143,37952,52.0,Warner Music
TRK00706,Electric Eyes,The Drift,R&B,2024,2:36,156,122,C# Major,0.268,0.073,0.097,0.63,0.029,-9.8,False,13.83,810,33637,38.0,Dead Oceans
TRK00707,Midnight Roads Alone,Finn Bane,Indie,2022,3:47,227,123,G Minor,0.605,0.449,0.226,0.602,0.08,-4.1,False,16.37,1091,28167,,A24 Sounds
TRK00708,Silver Winter,Velvet Riot,R&B,2016,2:29,149,78,F Major,0.342,0.308,0.194,0.585,0.079,-2.1,False,3.49,156,6766,18.0,Jagjaguwar
TRK00709,Blazing Days Again,Dex Calloway,Hip-Hop,2017,3:18,198,142,F# Major,0.457,0.373,0.816,0.812,0.267,-11.5,True,11.68,881,33921,4.0,Sony Music
TRK00710,Wasted Waves,River Voss ft. Mia Wren,Electronic,2017,3:15,195,115,G Major,0.979,0.615,0.367,0.282,0.04,-7.5,False,15.57,1008,37667,3.0,Dead Oceans
TRK00711,Blazing Fire,Vera Cruz ft. Elijah Voss,Indie,2016,3:22,202,86,F# Major,0.505,0.481,0.495,0.712,0.097,-8.6,True,3.72,247,4964,97.0,Secretly Canadian
TRK00712,Dark Stars,Marcus Pierce,Pop,2016,3:37,217,97,A# Minor,0.596,0.351,0.394,0.439,0.104,-5.9,False,2.56,71,6721,19.0,AWAL
TRK00713,Midnight Time Now,Iron Lullaby,Hip-Hop,2017,4:28,268,122,D# Major,0.703,0.408,0.825,0.699,0.627,-7.2,True,1.15,39,2151,35.0,Sony Music
TRK00714,Lost Grace Alone,Obsidian Coast,Pop,2023,2:26,146,115,G# Major,0.207,0.336,0.158,1.0,0.095,-8.9,False,7.34,194,13247,25.0,Jagjaguwar
TRK00715,Blazing Skies,Rhys Adler,Hip-Hop,2023,4:00,240,81,D Major,0.815,0.375,0.482,0.4,0.153,-7.2,False,8.73,667,19465,,Universal Music
TRK00716,Neon Lights,Mia Reid,R&B,2023,1:52,112,146,F Minor,0.713,0.225,0.63,0.571,0.028,-8.3,False,2.49,250,3918,30.0,AWAL
TRK00717,Reckless Rain Always,Static Bloom,Pop,2022,4:20,260,74,F# Minor,0.741,0.36,0.757,0.371,0.024,-1.9,False,2.89,325,7808,,Universal Music
TRK00718,Cloudy Roads Now,Lila West ft. Cole Monroe,Rock,2023,2:09,129,126,G Minor,0.804,0.577,0.035,0.205,0.106,-10.3,True,3.18,161,2919,,Sub Pop
TRK00719,Broken Chains Inside,Paper Wolves,Pop,2023,5:00,300,126,C Major,0.481,0.492,0.724,0.711,0.155,-6.6,False,11.81,450,18361,,Concord
TRK00720,Wild Lights Tonight,The Pale Hours,Indie,2024,3:12,192,87,G# Major,0.675,0.346,0.631,0.35,0.04,-5.7,False,0.71,47,470,,A24 Sounds
TRK00721,Golden Echoes Always,Aria Adler,Indie,2023,4:16,256,92,F Major,0.604,0.647,0.312,0.674,0.101,-6.0,True,1.0,99,2263,,Sub Pop
TRK00722,Velvet World,Soren Quinn ft. Indigo Blaine,Rock,2023,4:08,248,132,A Minor,0.703,0.461,0.92,0.563,0.071,-8.5,False,1.03,66,1211,4.0,Concord
TRK00723,Ghostly World Together,Echo Chamber,Electronic,2023,3:10,190,135,C# Major,0.913,0.577,0.765,0.298,0.146,-2.7,True,3.48,267,5441,,Dead Oceans
TRK00724,Electric Tears,Devon Monroe,Pop,2021,3:13,193,145,A Major,0.532,0.227,0.489,0.596,0.164,-14.8,False,6.3,581,17110,9.0,Warner Music
TRK00725,Restless Grace,Remy Lowe,Indie,2018,2:55,175,103,F Minor,0.52,0.611,0.432,0.703,0.013,-11.3,False,1.03,53,994,20.0,Big Machine
TRK00726,Lonely Fire,Indigo Mack ft. Ember Laurent,Electronic,2016,3:57,237,83,B Minor,1.0,0.629,0.474,0.233,0.187,-5.2,False,13.29,642,6719,,A24 Sounds
TRK00727,Hollow World,Sage Quinn,Pop,2020,3:11,191,97,C# Major,0.702,0.27,0.235,0.39,0.1,-10.6,False,27.84,1948,54157,,Universal Music
TRK00728,Sacred Roads Still,Kai Calloway,Latin,2017,2:56,176,99,D Minor,0.483,0.658,0.365,0.432,0.054,-10.8,False,7.01,294,11172,,Interscope
TRK00729,Neon Heart Inside,Theo Solis ft. Soren Cain,Pop,2018,3:47,227,121,D Major,0.338,0.275,0.278,0.845,0.055,-9.1,False,17.72,992,11294,,AWAL
TRK00730,Blazing Days,Dex Adler,Electronic,2015,2:53,173,113,A Major,0.929,0.716,0.184,0.301,0.084,-10.2,False,1.23,55,1525,,Dead Oceans
TRK00731,Silver Waves,Aria Kade,Pop,2019,3:14,194,98,B Major,0.364,0.472,0.324,1.0,0.055,-5.3,True,1.3,135,1427,18.0,Big Machine
TRK00732,Lonely Lights Together,Juno Cross,Electronic,2024,3:31,211,80,E Minor,0.986,0.727,0.527,0.2,0.039,-4.3,False,8.28,710,9534,31.0,Jagjaguwar
TRK00733,Cloudy Stars Away,Sage Reid ft. Theo Ashford,Pop,2020,3:03,183,124,F# Major,0.495,0.458,0.268,0.64,0.047,-7.2,False,3.96,248,9797,,Universal Music
TRK00734,Dark Lights,River Drake,Pop,2019,3:08,188,109,G Minor,0.273,0.185,0.168,0.821,0.036,-3.8,False,1.3,69,1640,4.0,Sony Music
TRK00735,Silver Time Always,Vera Steele,Rock,2020,4:25,265,80,A# Major,0.825,0.639,0.377,0.418,0.241,-12.4,False,26.51,2081,45704,43.0,Universal Music
TRK00736,Wasted Heart,Indigo Pierce,Latin,2019,3:19,199,91,C# Minor,0.707,0.455,0.218,0.318,0.086,-7.2,False,6.1,301,7099,,Beggars Group
TRK00737,Electric Fire,The Drift,Hip-Hop,2022,3:13,193,70,G# Minor,0.603,0.389,0.496,0.508,1.0,-2.8,True,10.46,711,30086,,Sony Music
TRK00738,Fearless Dreams,Theo Fox,Electronic,2022,3:20,200,125,E Minor,0.967,0.645,0.671,0.326,0.11,-4.1,False,1.75,190,4262,75.0,Jagjaguwar
TRK00739,Midnight Dreams Now,Cleo Lowe,Rock,2015,3:44,224,130,F# Minor,0.369,0.184,0.511,0.665,0.131,-2.5,True,36.01,1432,56111,,Secretly Canadian
TRK00740,Sacred Roads,Remy Cruz,Indie,2021,2:48,168,76,E Minor,0.613,0.469,0.526,0.604,0.035,-9.6,False,3.41,139,7902,,Big Machine
TRK00741,Velvet Nights,Remy Steele,Hip-Hop,2015,3:43,223,105,C# Minor,0.67,0.506,0.474,0.476,0.20700000000000002,-4.3,True,15.25,615,19627,,Warner Music
TRK00742,Quiet Stars,Theo Adler,Rock,2022,3:37,217,63,G# Major,0.783,0.624,0.844,0.422,0.087,-9.0,False,1.97,134,1389,39.0,Jagjaguwar
TRK00743,Frozen Tears Alone,Sage Pierce,Country,2024,2:19,139,128,C Minor,0.572,0.461,0.549,0.681,0.049,-5.4,False,5.28,313,8322,,Dead Oceans
TRK00744,Quiet Summer,Ember Blaine ft. Rhys Monroe,Hip-Hop,2024,4:35,275,75,C Major,0.579,0.656,0.488,0.51,0.171,-2.9,True,8.76,360,16744,,Sony Music
TRK00745,Bitter Rain,Juno Voss,Hip-Hop,2018,4:23,263,138,C Major,0.453,0.442,0.396,0.463,0.34500000000000003,-10.3,False,55.09,2739,75659,,A24 Sounds
TRK00746,Frozen Nights Again,Crater Lake,Indie,2023,2:57,177,117,A Minor,0.314,0.175,0.479,0.717,0.117,-14.0,False,2.38,124,3579,,Dead Oceans
TRK00747,Dark Silence,Soren Monroe,Hip-Hop,2023,2:44,164,113,D Major,0.677,0.503,0.639,0.359,0.084,-1.0,True,5.49,209,12550,15.0,Sony Music
TRK00748,Wild Bones,Ember Calloway ft. Zoe Monroe,Hip-Hop,2024,3:36,216,87,C# Minor,0.48,0.51,0.459,0.361,0.309,-5.8,True,9.16,437,25085,33.0,Warner Music
TRK00749,Crimson Blues Inside,Luna Wren,Hip-Hop,2019,2:33,153,94,C Major,0.356,0.098,0.461,0.702,0.384,-7.9,True,0.66,71,1805,,Universal Music
TRK00750,Midnight Echoes,Juno Vale ft. Cleo Steele,R&B,2021,4:19,259,72,C Major,0.199,0.411,0.429,0.865,0.051,-8.1,False,0.25,90,484,3.0,Concord
TRK00751,Timeless Night,Axel Holt,Country,2018,3:09,189,139,C Minor,0.308,0.092,0.405,0.876,0.047,-14.8,False,1.13,74,2343,,Big Machine
TRK00752,Burning Fire Now,Cole Steele,Electronic,2015,4:29,269,136,A Minor,1.0,0.776,0.586,0.063,0.117,-6.8,True,14.26,564,26124,,Sub Pop
TRK00753,Neon Lights Inside,Dex Fox,Electronic,2022,2:56,176,74,G# Major,0.862,0.561,0.471,0.321,0.01,-9.4,False,39.11,3055,55852,45.0,Big Machine
TRK00754,Hollow Bones Tonight,Petra Laurent ft. Vera Voss,Hip-Hop,2020,3:23,203,95,D Minor,0.72,0.461,0.685,0.559,0.246,-7.3,True,1.25,114,2931,,A24 Sounds
TRK00755,Shattered Memories Inside,Obsidian Coast,Pop,2019,4:15,255,107,B Major,0.721,0.286,0.83,0.354,0.303,-7.4,False,0.85,1,661,,Secretly Canadian
TRK00756,Frozen Time Inside,Elijah Nova ft. Zoe Mack,Pop,2023,3:15,195,106,D Major,0.729,0.601,0.578,0.481,0.01,-19.3,False,31.04,2069,84895,,Sony Music
TRK00757,Wasted Skies,Devon Reid,Pop,2021,3:37,217,92,E Minor,0.313,0.023,0.205,0.941,0.159,-5.8,False,2.0,81,2418,,Concord
TRK00758,Neon Skies,Elijah Nova,Pop,2024,4:09,249,96,C Minor,0.396,0.055,0.353,0.46,0.127,-6.8,True,2.62,116,2743,,Jagjaguwar
TRK00759,Faded Stars,Indigo Bane ft. Soren Vale,Electronic,2023,3:06,186,134,A Minor,0.767,0.661,0.302,0.419,0.026,-6.4,True,28.13,1558,33333,2.0,Concord
TRK00760,Broken Stars,Asha Wren,Pop,2024,2:39,159,147,D Major,0.443,0.538,0.508,0.785,0.124,-8.1,False,22.83,1591,57743,,Universal Music
TRK00761,Distant Skies,Theo West,Pop,2023,2:32,152,139,E Major,0.419,0.179,0.571,0.623,0.183,-7.3,False,14.21,1057,16657,43.0,Sony Music
TRK00762,Velvet Rain,Devon Solis ft. Devon Pierce,Hip-Hop,2017,3:49,229,104,C# Major,0.387,0.392,0.53,0.857,0.096,-6.9,False,0.44,1,890,,Concord
TRK00763,Ghostly Blues,Marcus Cain ft. Lyra Cruz,Hip-Hop,2016,3:42,222,112,C Minor,0.772,0.613,0.607,0.459,0.14100000000000001,-6.5,False,0.79,1,1072,,Dead Oceans
TRK00764,Golden Silence,Ghost Circuit,Pop,2024,4:07,247,104,F Major,0.652,0.411,0.269,0.691,0.084,-5.8,False,18.2,1142,38966,,Sony Music
TRK00765,Wasted Night,Skye Ashford,Pop,2017,3:17,197,71,A Major,0.309,0.388,0.565,0.823,0.179,-6.5,False,6.19,351,12250,2.0,Dead Oceans
TRK00766,Reckless Love,Elijah Solis ft. Vera Pierce,Hip-Hop,2020,2:33,153,135,E Major,0.672,0.414,0.66,0.685,0.159,-1.0,True,1.51,1,4521,39.0,Secretly Canadian
TRK00767,Ghostly Chains,Skye Mack,Rock,2022,1:58,118,128,E Minor,0.663,0.503,0.313,0.506,0.079,-10.0,True,2.68,165,3423,,Universal Music
TRK00768,Frozen Love,Finn Lowe,R&B,2018,5:16,316,80,G Major,0.571,0.196,0.192,0.379,0.048,-8.8,False,17.45,595,23985,,Beggars Group
TRK00769,Blazing Soul,Juno Calloway ft. River Reid,Indie,2018,3:47,227,123,G Minor,0.881,0.403,0.235,0.219,0.084,-1.6,False,29.99,1410,29897,,A24 Sounds
TRK00770,Wild Lights Still,Echo Chamber,R&B,2021,3:32,212,77,B Minor,0.291,0.353,0.363,0.889,0.19,-8.0,False,4.15,263,6888,,Beggars Group
